67217,5657,20143
75954,3273,25368
75978,3449,25368
65842,449,4348
66585,7233,25554
66593,5753,26774
72265,4721,30899
62184,5553,20143
77265,8089,25368
77297,4729,30899
77473,7297,25554
61699,10265,41833
61923,273,4348
72233,2721,25368
231,721,13
239,697,13
311,6425,36017
39,8321,314
399,4065,50010
5127,5113,49962
5335,4481,30384
253,11105,25913
5437,737,13
5397,9457,30809
5461,6465,36017
10,9593,30809
34,9273,30809
5562,7433,50151
50,9321,30809
130,841,13
5722,6433,36017
160,809,13
104,9553,30809
112,9081,30809
5730,6441,26766
5592,8985,60514
8,8241,314
5190,8273,314
5310,9033,30809
5462,10857,25913
5302,9561,30809
4660,6457,36017
49,8265,314
4348,8257,314
9604,8353,314
9764,9233,30809
9940,10881,25913
17,8329,314
505,4401,30384
521,4017,50010
5401,9041,30809
10633,633,13
10665,8921,60514
10433,8201,314
291,6505,36017
5299,9313,30809
10291,6585,8
5115,8449,314
10319,9385,30809
9987,11393,44962
14967,8481,314
10207,11417,44962
10629,8417,314
10765,9073,30809
10653,8281,314
10933,6417,36017
10749,9265,30809
15917,585,13
15858,873,13
15770,9417,30809
10680,4465,30384
15664,8945,60514
20632,729,13
11006,6297,26766
15544,9609,30809
16582,6305,26766
15745,6497,26766
15801,4073,50010
10705,6201,51176
20785,625,13
15331,769,13
15339,665,13
15649,689,13
15451,10745,25913
15147,8377,314
20611,6529,8
15299,9465,30809
15499,4129,50010
20619,6553,8
20299,8441,314
25103,10937,25913
25135,4513,30384
26453,6209,51176
25079,8977,60514
21061,9497,30809
29919,8929,60514
25706,9521,30809
26149,8465,314
26485,4041,50010
25546,8289,314
25554,8217,314
26269,801,13
25608,761,13
20712,11121,25913
25712,8937,60514
25480,6121,51243
25488,9513,30809
30824,6545,8
30832,6577,8
26766,11473,44962
25688,6481,26766
21598,9657,30809
30396,6161,51176
31902,9201,30809
32070,6337,36017
24756,11457,44962
30364,10697,25913
30236,913,13
20953,6185,51176
30809,11425,44962
20769,641,13
20945,6233,51176
26065,9217,30809
26209,6401,36017
25883,6217,51176
29655,8385,314
35375,6521,8
20499,9633,30809
36541,9289,30809
25627,8297,314
35367,6321,26766
35119,11449,44962
39738,921,5224
35912,9249,30809
39770,9665,30809
35968,833,13
30138,681,13
35960,817,13
37230,8177,314
37414,609,13
31958,601,13
35156,6593,8
37558,4497,30384
37542,6225,51176
35920,9625,30809
37214,8457,314
40332,8361,314
42038,8369,314
31966,593,13
30929,9369,30809
35052,9641,30809
30899,8313,314
35993,8393,314
41665,617,13
36049,8185,314
36169,8209,51227
31121,4049,50010
41737,6513,36017
45015,9129,30809
36595,8961,60514
36635,10985,25913
36225,713,13
44887,8193,314
50439,6177,51176
36691,4121,50010
44826,6329,26766
40135,8305,314
45928,8489,314
45071,673,13
44850,8993,60514
49962,8337,314
46024,6609,33
36659,4449,30384
42486,8425,314
51176,8473,314
42838,4089,50010
45860,849,13
41064,705,13
51384,8953,60514
46195,8225,314
41409,8345,314
46064,857,13
42790,10673,25913
45852,881,13
41267,9505,30809
55482,9337,30809
51387,9161,30809
60706,657,13
60754,8969,60514
41467,10841,25913
46523,6489,26766
50151,8249,314
51539,6601,8
60714,777,13
60826,6193,51176
55562,905,13
41331,889,13
60818,6169,51176
55706,4057,50010
46211,8233,314
51312,825,13
56603,9305,30809
56675,785,13
62000,9065,30809
56905,4521,30384
61777,753,13
56897,4409,30384
70738,11401,44962
62160,6377,26766
61835,9121,30809
51841,6561,8
67193,6289,36017
62016,9441,30809
62072,649,13
72297,745,13
56587,5121,66313
66441,9537,30809
67201,6537,8
70714,11377,44962
72113,8401,314
67089,865,13
56771,6353,26766
62075,4033,50010
70842,9113,30809
71026,4489,30384
72105,8433,314
199,10721,61641
207,10889,61641
5159,9449,56585
165,9057,56585
173,9353,56585
133,793,5115
10407,3937,46211
181,9545,56585
5469,9025,35119
10805,6993,44546
5421,7033,44546
144,11081,61641
5738,7417,35119
5464,9481,56585
288,11465,25627
5504,10993,61641
5472,9345,56585
5480,6825,44546
190,9529,56585
5342,9393,56585
4708,11673,22
4516,6961,44546
4668,7457,35119
10601,7065,44546
10609,7073,44546
465,3929,46211
313,10905,61641
10593,11185,44546
203,10705,61641
5331,9489,56585
10187,11129,61641
5491,4233,10400
15215,11585,22
10399,9001,35119
10957,4249,10400
10813,10785,61641
21045,11481,14676
21085,10825,61641
15810,6889,44546
10802,9145,56585
15909,10793,61641
10528,6849,44546
15592,10873,61641
10376,5257,10761
11022,3921,46211
15584,10817,61641
11046,11593,22
14924,11601,22
16726,11441,25627
16518,7009,44546
14812,9401,56585
14948,7569,10400
10585,9585,56585
15625,6953,44546
10617,11193,44546
20753,6873,44546
15315,6833,44546
15633,6905,44546
20263,9281,56585
20271,9225,56585
24991,9409,56585
24951,11489,61699
29815,9241,56585
29831,11161,44546
31461,11017,61641
31589,4289,10400
25754,11201,44546
25762,11041,61641
26253,6985,44546
20744,6249,25627
31517,4177,36429
25648,7553,36429
30258,11609,22
25552,9185,56585
21710,4193,36429
21774,3985,46211
30704,10961,61641
26982,10833,61641
26966,7017,44546
20745,6969,44546
24964,10729,61641
20729,9433,56585
30348,11665,22
26041,3913,10207
24948,6785,44546
26089,9649,56585
25897,5225,10761
26081,9257,56585
26113,11097,61641
26225,3953,46211
35439,6265,25627
25779,9089,56585
35239,9105,56585
35303,11009,61641
31075,11169,44546
31067,9425,56585
35255,9049,56585
35287,10945,61641
20587,4201,36429
35271,7081,44546
40391,11657,22
36573,6817,44546
39898,4281,10400
34906,9009,35119
34802,9329,56585
34962,4241,10400
30680,9153,56585
32022,4169,36429
37406,11033,61641
42742,9017,35119
41016,9569,56585
35076,9473,56585
37518,7449,35119
40500,10809,61641
36152,11433,25627
35092,6777,44546
42206,10769,61641
42630,9097,56585
42646,6857,44546
41641,9377,56585
36491,10969,61641
36361,3961,46211
41753,3969,46211
36451,9169,56585
30945,10953,61641
45167,11617,22
41307,6921,44546
36459,7049,44546
50287,9361,56585
44922,11409,25627
44930,6257,25627
45159,11625,22
41315,6881,44546
40127,5273,10761
31099,10689,61641
50327,10777,61641
36475,11153,44546
40271,10849,61641
46168,3977,46211
42606,9209,56585
50090,521,51235
46403,10801,61641
41625,9177,56585
41657,10681,61641
41777,11649,22
60698,11073,61641
46969,4161,36429
46889,10761,61641
51435,7025,44546
51729,9617,56585
51889,4273,10400
51745,11089,61641
46499,7545,36429
51443,6977,44546
51379,11633,10433
55554,10897,61641
51419,9137,56585
60690,6945,44546
60850,6273,25627
55690,6241,25627
46395,11049,61641
62040,6865,44546
56784,7425,35119
61968,3993,17
61889,7441,35119
51857,3945,46211
56704,6929,44546
55546,7001,44546
62048,11145,44546
56635,9577,56585
51825,7409,35119
62192,4257,10400
56769,7561,36429
62027,4265,10400
65890,4217,36429
66481,10913,61641
51563,4225,10400
61761,9601,56585
70874,11209,44546
70882,11057,61641
62032,9297,56585
66473,10865,61641
72281,6809,44546
76018,9193,56585
77313,6801,44546
76026,10753,61641
72353,4209,36429
77497,11385,25627
95,1249,41998
79,1713,41998
55,1417,41998
5351,7377,65
5023,961,41998
45,1585,41998
69,1625,41998
10295,945,41998
93,1985,41998
5277,1769,41998
5301,1065,41998
5458,1433,41998
5474,1449,41998
5466,2345,41998
10634,2185,41998
5264,2169,41998
5280,1785,41998
5256,2417,41998
5304,1817,41998
54,2137,41998
10440,2241,41998
10416,1945,41998
46,1697,41998
5246,1921,41998
5198,1169,41998
5238,1497,41998
89,1649,41998
4372,1225,41998
9964,7273,42046
4380,1209,41998
105,2401,41998
5249,1833,41998
9636,2121,41998
9676,2081,41998
10473,985,41998
10481,1153,41998
43,2097,41998
5171,1505,41998
35,2049,41998
51,1873,41998
5123,1609,41998
5499,7305,42046
9995,1313,41998
5155,2129,41998
10011,2369,41998
10479,7353,65
10685,2065,41998
20151,2513,41998
10709,2521,41998
14991,2505,41998
10981,7105,42046
15821,2257,41998
15805,2041,41998
15813,1385,41998
10666,2273,41998
15674,2337,41998
10432,2393,41998
10584,6753,29986
20472,2329,41998
20480,1665,41998
15720,7361,65
15408,1121,41998
10758,2265,41998
20512,1689,41998
16326,1345,41998
15545,1089,41998
10497,1513,41998
15561,1001,41998
15537,1257,41998
15553,1953,41998
10067,1105,41998
15179,1185,41998
20403,2433,41998
15577,2225,41998
15459,7121,42046
20355,1361,41998
15171,2105,41998
24855,1809,41998
20411,1729,41998
25063,6745,29986
29871,6721,29986
24847,2441,41998
24863,2545,41998
29671,1961,41998
29879,6697,29986
20965,969,41998
20941,1657,41998
26197,937,41998
26189,2457,41998
25634,2297,41998
30010,2313,41998
25586,977,41998
25626,1369,41998
25594,1617,41998
30392,1593,41998
30408,1633,41998
30416,1937,41998
30018,1905,41998
30050,2209,41998
20496,1425,41998
30432,2305,41998
30584,2489,41998
30400,1929,41998
30552,1705,41998
30592,2529,41998
21502,1521,41998
21814,7089,42046
26798,1489,41998
21526,2145,41998
26814,2361,41998
31782,2385,41998
31798,2001,41998
20697,10081,72113
30372,7321,42046
30092,2561,41998
24828,2321,41998
25921,1865,41998
25977,1969,41998
30212,153,24756
25937,2577,41998
26193,6689,29986
20419,1161,41998
20435,1033,41998
20443,1265,41998
25667,2593,41998
25651,1849,41998
29663,1897,41998
31243,7337,65
35159,1337,41998
31269,1641,41998
36485,2201,41998
31285,1561,41998
34978,7257,42046
36493,2033,41998
34610,1601,41998
34690,2409,41998
35760,1233,41998
34666,2161,41998
36501,1529,41998
35800,2569,41998
40848,1753,41998
42086,1401,41998
34924,2177,41998
40380,1977,41998
35792,1993,41998
31806,1761,41998
40356,1537,41998
42502,1441,41998
30100,1377,41998
34972,2153,41998
36097,2249,41998
36417,7369,65
36331,1273,41998
41481,1353,41998
41489,1217,41998
36425,7393,65
40335,6705,29986
41379,6713,29986
50431,7097,42046
50495,7345,65
44935,2217,41998
36299,2537,41998
36355,1881,41998
36683,7385,65
46216,7177,42046
50098,5209,6
40151,1409,41998
51192,1297,41998
51224,929,41998
45984,2281,41998
46208,7145,42046
44610,1129,41998
44618,1857,41998
40880,1305,41998
51208,1057,41998
51232,1201,41998
42062,1841,41998
42118,1177,41998
40364,1457,41998
42102,993,41998
45884,6737,29986
40896,1745,41998
41465,1553,41998
45708,1097,41998
45748,2377,41998
42534,1073,41998
41155,1569,41998
55370,1113,41998
47049,7401,65
41473,1145,41998
51633,1049,41998
46227,1081,41998
46235,2553,41998
46291,2473,41998
51259,2289,41998
55354,1017,41998
60570,2465,41998
51267,1241,41998
56656,5665,20448
56584,2009,41998
56592,1577,41998
55402,1889,41998
55394,1465,41998
61904,2017,41998
55378,2233,41998
56123,1721,41998
56195,2585,41998
56625,1393,41998
56203,1473,41998
56451,1481,41998
65738,1801,41998
56459,2113,41998
61697,1193,41998
56467,2025,41998
61747,1329,41998
56171,1289,41998
56179,2057,41998
70746,2073,41998
75906,1041,41998
70778,1737,41998
61896,2425,41998
66969,2353,41998
66337,2449,41998
66945,2601,41998
75914,1793,41998
72177,2481,41998
65746,2089,41998
65874,6729,29986
70770,1137,41998
66361,1673,41998
66369,1545,41998
66937,1281,41998
5565,5089,56107
350,5049,56107
84,6937,5248
4484,369,49
299,5289,5193
5531,8729,31774
10495,5065,56107
5523,8705,31774
15263,5105,56107
20415,8737,31774
20367,5329,5193
20375,5305,5193
11026,6761,5248
15728,5033,56107
20760,5025,56107
11126,6841,5248
10028,5081,56107
14932,5201,41409
10673,5153,41409
15012,6769,5248
30015,5097,56107
25159,7057,5248
21237,8697,31774
25127,8681,31774
26413,5177,41409
26461,8713,31774
26501,4881,39
21037,8753,35993
25760,49,31774
27014,10169,25897
24916,5641,25
20651,8689,31774
31065,5241,5193
20689,8409,10742
31137,5073,56107
25915,7041,5248
31211,8745,31774
40415,5137,41409
36653,5185,41409
40407,5145,41409
36064,5129,41409
36669,5057,56107
30904,6793,5248
41200,5217,41409
35236,4945,39
32030,10105,25897
37502,10161,25897
40588,5161,41409
50255,8561,29631
50391,5249,5193
46136,10129,25897
46052,4801,39
39834,10113,25897
42406,6897,5248
45900,10097,25897
46531,5313,5193
47001,5233,5193
46809,11641,10602
50511,4569,39
55642,5169,41409
56792,5297,5193
51913,8721,31774
65898,10121,25897
66529,10089,25897
66537,10153,25897
66553,5265,5193
56275,33,49954
56747,10145,25897
70962,5281,5193
66649,6913,5248
77537,11177,5248
213,7497,40135
229,497,42038
234,8529,15529
306,11561,36049
5770,8625,29994
5706,7537,40135
5714,5825,46681
280,11497,36049
272,11513,36049
5576,10481,10449
150,5041,51160
342,57,26790
5502,6641,26790
5398,10441,10449
4628,10393,10449
4620,10385,10449
10737,65,26790
5537,505,42038
5585,11521,36049
283,5801,46681
10259,7481,40135
10471,11537,36049
5419,10569,10449
10375,10585,10449
20239,5985,36405
15925,10345,10449
16021,11569,36049
16029,11361,29655
10978,8641,29994
15906,10617,10449
16026,11529,36049
16050,6657,26790
10592,5817,46681
16630,529,42038
15387,10529,10449
25087,8569,15529
25095,537,42038
20571,10489,10449
20579,10609,10449
20439,6625,26790
20595,5777,46681
25055,10505,10449
21157,10601,10449
26493,6665,26790
25786,10641,10449
30266,8593,29994
30848,8657,29994
21718,7521,40135
25792,11233,29655
21782,561,42038
30276,10425,10449
25084,569,42038
25044,5705,46681
26233,8505,15529
25028,10433,10449
20857,10377,10449
26185,10657,10449
26201,5897,46681
20675,11225,29655
35335,10577,10449
36685,11345,29655
30314,11505,36049
36048,553,42038
36168,11321,29655
30776,10353,10449
36128,11553,36049
34954,8601,29994
42710,10409,10449
42734,7505,40135
30356,8665,29994
35116,10369,10449
40572,513,42038
35172,8497,15529
31009,10633,10449
35124,10449,10449
30428,11305,29655
36281,10457,10449
31163,10593,10449
36435,5193,9604
31017,10649,10449
41825,11257,29655
44938,6649,26790
50503,6681,26790
44802,10545,10449
50106,577,10637
41136,5721,46681
51432,8633,29994
51440,8649,29994
51456,8617,29994
39850,7489,40135
41184,8577,15529
46144,5689,46681
51392,8537,15529
46985,7473,40135
46483,10513,10449
45964,8609,29994
46044,11329,29655
46953,10401,10449
55602,10465,10449
50202,10497,10449
51491,5905,46681
51272,5673,72121
51416,545,42038
46595,11281,29655
51344,10521,10449
56283,5409,40127
56395,7465,40135
62136,10361,10449
65922,8521,15529
56843,11577,36049
56755,7513,40135
62104,10625,10449
56929,6633,26790
65802,10977,26149
70946,10417,10449
76146,8513,15529
56379,10561,10449
67145,10537,10449
67265,6673,26790
76138,8545,15529
77281,5345,10629
61955,5697,46681
77425,8553,15529
77433,489,42038
72369,7529,40135
76090,10473,10449
66633,11265,29655
76082,10553,10449
261,4081,42486
245,5809,40332
5517,4105,42486
5754,5761,40332
274,8913,70738
10608,6369,45952
537,4873,9987
9900,6393,45952
225,1,10368
497,4137,42486
5497,6385,45952
10331,4025,42486
15231,121,14967
10941,5793,40332
10989,8857,70738
10994,145,14967
10970,5769,40332
16074,4577,9987
11094,8865,70738
15688,8809,70738
14964,4113,42486
10577,41,10653
24959,11545,44887
20407,8833,70738
25119,4153,42486
25071,6361,45952
21229,8905,70738
25818,6281,45952
25850,4097,42486
21798,81,14967
27094,8761,70738
21806,89,14967
27062,105,14967
27070,113,14967
26257,8897,70738
20977,4769,9987
25907,4545,9987
26241,4001,42486
39978,4745,9987
31533,6313,45952
32166,4537,9987
35204,137,14967
40548,6409,45952
44906,4009,42486
44810,6473,45952
36643,4145,42486
40263,6569,14668
46160,6449,45952
42830,8817,70738
42814,8793,70738
46603,4561,9987
51555,5729,40332
61984,4185,45928
62176,5681,40332
56875,4905,9987
56673,10137,25587
61971,6345,45952
56291,8673,46195
61905,5865,40332
62043,97,14967
62011,5873,40332
65938,129,14967
66577,5737,40332
62003,5785,40332
72441,73,14967
5191,3873,61707
13,5633,39986
10367,3049,61707
10359,3801,61707
154,3713,61707
5445,9753,24772
242,6001,5190
5746,5961,5190
168,2873,61707
5818,5937,20933
5826,5953,20933
208,4809,70714
200,4913,70714
11018,5929,20933
5224,1009,46611
238,4529,70714
6,5529,39986
5704,5969,20933
22,5433,39986
5414,4929,70714
9860,9737,24772
25,1681,46611
337,7793,61707
377,9777,24772
385,9977,24772
33,5473,39986
5193,2193,46611
5473,9937,24772
5449,8065,61707
10449,5489,39986
5411,9681,24772
5371,3025,61707
11005,6153,61864
10227,9689,24772
10906,9921,24772
10602,5425,39986
15890,9761,24772
10368,1025,46611
10874,2785,61707
10560,3569,61707
15640,4993,70714
10696,6129,61864
10552,8049,61707
15712,6145,61864
16670,10737,30002
15600,3649,61707
15616,9857,24772
10934,2881,61707
20448,5625,39986
10742,5361,39986
14668,5385,39986
14876,9745,24772
14844,8121,61707
14908,5977,5190
14988,6113,61864
14916,6065,5190
10721,6073,61864
15697,9769,24772
15713,4865,70714
20809,3017,61707
15363,9793,24772
15491,6081,61864
15371,9801,24772
29999,6089,61864
29631,1777,46611
20933,5505,39986
21149,9953,24772
26333,4321,36025
26517,5913,20933
26325,4297,36025
26341,4369,36025
30154,3505,61707
25794,4961,70714
29994,5417,39986
29986,5497,39986
30162,3809,61707
30186,9929,24772
25368,5617,39986
25012,9945,24772
30260,2681,61707
20849,9905,24772
24980,8041,61707
24772,1825,46611
25092,11025,30002
25913,5649,39986
20817,8113,61707
25587,5537,39986
30340,6033,5190
26177,9729,24772
26169,9961,24772
29911,4345,36025
31123,7801,61707
36581,2921,61707
31509,9985,24772
30170,3857,61707
39906,11001,30002
36032,4305,36025
36096,10713,30002
36176,5993,20933
41160,4329,36025
31774,5465,39986
30332,6057,5190
42302,11137,30002
35108,9913,24772
36369,6041,5190
36297,4857,70714
36259,5369,39986
41785,10929,30002
45103,9969,24772
41387,4617,70714
40303,9809,24772
36531,9697,24772
31235,6105,61864
36507,3825,61707
44890,10665,30002
45119,9833,24772
45127,9705,24772
45111,9873,24772
50322,11113,30002
50010,5561,39986
45952,1321,46611
46096,7665,61707
44786,9881,24772
51400,5945,5190
41240,6137,61864
46088,3281,61707
42574,5321,72105
44762,7785,61707
44546,5401,39986
44794,9865,24772
41998,5593,39986
42046,5393,39986
46060,6025,20933
51160,5577,39986
51328,9897,24772
41425,5481,39986
45980,11065,30002
42270,4337,36025
46681,5521,39986
41483,10921,30002
46467,9841,24772
51929,6097,61864
51945,6017,20933
55570,3161,61707
62096,9817,24772
56744,8017,61707
55594,9673,24772
62168,4313,36025
61825,9825,24772
61976,897,37214
56817,6009,5190
65858,9713,24772
56331,7977,61707
56729,8153,61707
56777,4897,70714
56107,5585,39986
56953,5921,20933
61907,7961,61707
56715,9889,24772
56585,5353,39986
56683,3433,61707
61641,2497,46611
61707,5609,39986
51235,1913,46611
61801,3657,61707
66641,6049,20933
66313,5569,39986
76130,4361,36025
60730,9721,24772
67097,3329,61707
61899,7705,61707
72121,953,46611
70906,3441,61707
72345,9785,24772
77337,7841,61707
66569,4353,36025
67105,2809,61707
77361,9849,24772
