3877,217595,30466,2005
7725,26739,31813,2007
8445,35539,935,2004
9517,131323,116,2004
8149,11371,35138,2003
8213,8027,31813,2005
8461,148019,31813,2010
8781,88667,45122,2010
2282,78443,16031,2010
8117,90099,45122,2005
8141,118395,45122,2009
8173,131619,40607,2007
8301,35203,935,2010
9213,91491,42376,2002
9565,123907,30466,2006
794,10315,35138,2005
2666,24691,37393,2002
2418,26067,31813,2007
2754,131763,116,2006
3570,50659,6153,2003
8669,175651,37299,2005
8869,162939,56378,2005
9197,88483,45122,1998
9557,171691,21090,2006
9805,132795,38094,2003
2706,108243,46316,2004
9581,150483,31813,2006
2410,57371,5936,2000
2434,144563,11805,2003
2458,206475,30466,2009
2562,207107,30466,2002
3058,165171,31993,2003
3306,149211,31813,2003
3898,25763,31813,2001
4290,179707,30466,2009
5050,10467,35138,2009
5410,7435,31813,1999
7810,205051,30466,2003
7962,69811,45122,2009
8226,141459,68289,2001
8482,14547,30111,2005
9701,15027,35138,2003
2538,6547,31813,2010
2874,11731,35138,2006
3466,7851,31813,2006
4298,31843,25383,2000
10541,148875,31813,2006
1906,14859,35138,2009
2594,17547,35138,2004
2682,214219,30466,2008
2786,149987,31813,2002
3178,73795,16031,2004
3434,2227,31993,2002
3626,71267,45122,2010
3786,147883,31813,2007
4002,52803,45978,2007
4330,18715,35138,2002
4946,104347,32262,2000
5162,8283,31813,1998
2898,118227,45122,2004
3490,103875,32262,2004
3674,11819,35138,2002
3746,10571,35138,2008
4234,124291,30466,2004
4442,117299,45122,2006
4882,144187,11805,2006
4650,175931,37299,2001
4730,34571,935,2003
6698,76435,62456,2010
7834,147387,47211,2008
8450,163259,56378,2003
8658,88795,45122,2003
3154,71659,45122,2001
3290,108307,46316,2000
3602,74891,42665,2005
3666,71507,45122,2007
4514,123555,30466,2007
4866,74875,26690,2009
7770,16171,35138,2001
8074,11619,35138,2009
3378,76275,42665,2010
3634,18107,35138,2001
3954,213211,30466,2005
4058,3819,5806,2008
5210,70155,45122,2006
8002,11523,35138,2003
8514,102235,40218,2004
8714,100267,57921,2004
9090,178683,32043,2000
9458,54571,45978,2005
9866,216819,30466,2007
2416,195579,57065,1999
3000,119243,32342,2003
3016,194427,26000,2009
3184,121555,42193,2003
4346,69243,45122,2006
4466,103283,1113,2008
4762,103971,45594,1999
9106,149139,31813,1999
9122,90899,45122,2007
9130,150435,31813,2002
4106,169907,41284,2004
5042,57923,27285,2006
7034,27227,31813,2009
8386,193811,26000,2003
8570,11627,35138,2004
8682,117179,45122,2005
8690,118571,45122,2004
8794,77851,42665,2000
9810,68867,45122,2002
9938,180995,30466,2008
10554,15003,35138,2005
8066,51099,6153,2005
8530,53899,373,2004
8986,181827,32398,2000
1496,15107,35138,2010
1864,16675,35138,2005
8666,17283,35138,2006
2768,68907,45122,2004
9394,2835,31993,2004
9426,67419,71730,2003
9786,213859,30466,2006
9818,46043,52496,2001
10122,110347,52067,2003
10146,117427,45122,2007
1504,122003,42193,2003
2560,205779,16315,2008
2880,181907,32043,2008
3168,50491,27718,2005
3416,77371,32229,2007
8098,46395,52496,2005
8842,117187,45122,2007
9218,214195,30466,2005
9626,53067,373,2001
9746,55491,45978,2006
9962,218035,30466,2010
2456,35099,935,2003
8258,10131,35138,2000
9202,88315,45122,2002
2280,211891,16315,2007
2584,90155,45122,2003
2784,7267,31813,2001
3512,179235,30466,2005
4296,92403,42376,2001
4360,175883,42155,2004
6856,6603,31813,2004
7920,117323,45122,2000
10410,26371,31813,2009
840,7547,31813,2002
2704,122531,42193,2000
2776,62827,11179,2006
2904,175907,21893,2005
3008,194275,26000,2010
3720,181059,56936,2010
4016,149547,31813,2000
4192,51203,27718,2008
4248,76731,26690,2008
3384,196083,45578,2010
3432,117531,45122,2005
2960,150091,31813,2000
3984,117787,45122,2004
4312,110947,31993,2008
4536,27851,31813,2008
4544,104467,32262,2004
4840,175387,37718,2002
5096,125371,30466,2005
8496,109795,50634,2003
9584,198059,20580,2001
10096,74075,40700,2001
3456,51083,6153,2006
4264,7395,31813,2005
6152,20723,26115,2005
7728,15035,35138,2001
7776,6883,31813,2007
8160,177443,32043,2004
8376,80731,40700,2000
8424,89891,45122,2007
8432,27307,31813,2004
8992,35307,935,2010
3968,56867,5936,1998
8312,27435,31813,2006
8336,52795,45978,2001
8344,28275,31813,2006
2632,19771,35138,2001
2864,122747,21151,2009
3272,103579,32262,2003
4480,124387,30466,2006
4680,165163,31993,2003
7608,118211,45122,2002
3736,184947,11805,2005
3928,117027,45122,2003
4032,90331,45122,2006
4880,89211,45122,2003
5136,70515,45122,1999
7600,104019,32262,2008
7760,27955,31813,2010
8832,54067,45978,2009
9736,179811,30466,2006
1270,43307,36119,2000
2582,127627,10419,2006
2670,35259,935,2006
3222,37683,42849,2004
7792,31243,25383,2003
7864,9003,35138,2000
8112,143667,11805,2002
8328,69139,45122,2002
8456,191675,41376,2006
8792,220683,21002,2003
8872,70523,45122,2009
3752,214331,30466,2007
3776,8891,31813,2008
4144,213683,30466,2002
5120,146947,47211,2005
6080,217323,16315,2001
7808,8427,31813,1998
3158,69427,45122,2007
3414,90075,45122,2004
4606,218451,17430,2006
4622,117043,45122,2003
4966,112843,31993,2005
10360,6699,31813,2000
2046,103851,32262,2009
2550,141475,10880,2007
2814,107243,46316,2006
3590,92707,42376,2005
3670,15211,35138,2002
9592,104003,45594,2004
9968,8651,31813,2002
1966,158555,11361,2005
2662,93275,42376,2004
3054,9691,35138,2007
3142,179979,30466,2006
3374,148587,31813,2007
3510,90691,45122,1999
8232,174411,373,2007
9088,15971,35138,2003
2646,56003,27285,2010
7912,110779,5705,2001
8192,180211,30466,1998
8264,27427,31813,2007
8640,71347,45122,2002
8760,124651,30466,2009
9048,149451,31813,2002
9656,175491,47649,2002
3678,141643,10880,2004
4598,180579,30466,2009
5030,107867,46316,2006
5038,11467,35138,2001
7454,27755,31813,2007
7670,30731,26531,2001
7838,76395,26690,2008
8382,124979,30466,2008
9472,218571,30466,2004
9552,108155,46316,2000
9832,141979,68289,2007
10048,67555,71730,2003
3206,206771,30466,2006
3318,70755,45122,2002
3870,180883,16315,2009
2534,4899,5806,2001
2934,74835,32229,2005
3038,121355,67897,2001
3182,217475,30466,2000
3358,38155,42849,2007
5118,213547,16315,2008
5150,51707,6153,2002
5454,88931,45122,2002
7558,8867,31813,2000
8494,218259,16315,2002
8550,25931,31813,2003
8758,52987,45978,2005
8790,147987,31813,2002
9158,62131,11179,2004
5134,212355,30466,2002
7470,70027,45122,2004
7478,27115,31813,2009
7974,143803,11805,2002
8198,17883,35138,1999
8398,125203,30466,2004
8718,132499,40607,2002
3542,18163,35138,2006
3614,46795,52496,2002
3934,204811,30466,2003
4862,145155,11805,2005
8286,24779,37393,2005
8734,162523,56378,2005
3702,11219,35138,2005
4822,78019,62456,2004
5062,15795,35138,2000
7790,174347,45978,2005
8158,206707,30466,2007
9198,18843,35138,2008
9286,17963,35138,2010
9382,162187,56378,2003
9846,8875,31813,2001
9910,19915,35138,2006
9958,49507,50727,2004
3094,218243,30466,2005
4174,70675,45122,1999
4206,27515,31813,1999
4502,102499,40218,2006
8670,26323,31813,2007
9926,180971,30466,2008
10334,104147,32262,2002
108,75963,42665,2006
2212,117763,45122,2005
2444,9251,35138,2002
2692,148379,31813,2010
4246,33515,51600,2002
4334,108483,46316,2005
4446,90035,45122,2008
5158,207003,17430,2006
7622,18699,35138,2000
9166,6587,31813,2007
9318,51699,6153,2005
3558,19019,35138,2002
3726,150163,31813,2005
4286,142491,10880,2005
4566,62339,11179,2002
5022,225323,78569,2003
7294,18899,21234,2009
7894,9219,35138,2008
9662,31083,26531,2003
9862,178395,62331,2008
1372,27323,31813,2002
1508,15555,35138,2005
1916,89779,45122,2003
1956,49995,6153,2009
10214,215891,57120,2003
10350,201419,26969,2010
10382,9299,35138,2003
10630,150403,31813,2001
2476,162979,56378,2005
3356,65891,66218,2001
3892,9115,35138,2003
9934,198763,21225,2005
1068,27451,31813,2002
2044,19499,35138,2005
2196,8579,31813,2004
2292,89635,45122,1998
2908,77211,42665,2000
4108,221187,78569,2001
5956,195411,15563,2005
6996,181275,30466,2005
7076,9083,35138,2000
10030,150067,31813,2009
1940,91715,42376,2006
2468,92003,42376,2009
2596,34979,935,2003
4926,148475,31813,1999
8054,18587,35138,2001
8342,77203,32229,2000
8438,117395,45122,2004
8486,17043,35138,2003
3596,15267,35138,2002
3676,213499,30466,2004
3708,89059,45122,2010
4780,72739,6074,2004
7132,61779,20900,2008
7436,14539,10419,2005
7892,14851,35138,2009
8204,36771,15972,2005
8228,143259,52067,2001
9886,8419,31813,2001
10086,131179,38094,2003
10198,26939,31813,1999
1828,193995,26000,2007
1932,17531,35138,1999
2708,14995,35138,2007
3500,181523,16315,2006
3556,117211,45122,2009
3628,217283,30466,2002
4124,76139,32229,2007
7958,19987,35138,2006
8254,19171,35138,1998
9326,18971,35138,2008
9374,213899,16315,2002
9622,207467,30466,2009
1980,218611,16315,2005
2188,867,31993,2007
2756,118467,45122,2008
6900,71459,45122,2008
7388,89763,45122,2004
4860,185291,11805,2006
7660,6955,31813,2000
8372,34899,935,2006
8468,221643,45359,2004
7884,7571,31813,2001
7996,194067,26000,2003
8108,220971,21010,2009
8172,121067,21151,2007
8500,75235,32229,2009
8620,10731,35138,2002
8996,19259,35138,2004
9284,70739,45122,2003
1977,120059,41579,2004
2497,117475,45122,2002
2796,19187,35138,2004
3372,43291,32262,2002
3532,207963,47256,2004
4164,126603,10419,2005
6492,142171,68289,2004
2524,71283,45122,2005
3212,49571,50727,2006
3380,162875,56378,2002
3548,145419,11805,2006
4228,213163,30466,2009
4260,7651,31813,2005
9092,88251,45122,2004
9292,159731,32334,2004
9372,118219,45122,2007
9388,91075,45122,2001
9668,10539,35138,2006
7060,9627,35138,2003
7260,174419,45978,2001
7636,121187,42193,2011
7796,7083,31813,2003
6300,150259,31813,2004
6972,8099,31813,2007
7516,68851,45122,2003
7628,6947,31813,2008
7964,219547,40700,2007
7980,88715,45122,2007
8076,143691,11805,2006
8268,10619,35138,2006
8476,10459,35138,2007
9244,108683,46316,2007
2745,205731,30466,2003
3145,44851,15188,2000
1857,17227,35138,2002
2553,180355,30466,2009
2849,174523,45978,2002
3737,142587,68289,2002
5073,40299,56714,2010
7873,74491,16031,2002
8113,18203,35138,2006
7236,18283,35138,2010
7484,2579,31993,2000
8684,6891,31813,2002
609,35323,935,2007
2529,69275,45122,2005
2761,123571,30466,2005
2785,180819,30466,2007
2977,91835,42376,2008
3041,169259,6207,1999
5788,19971,35138,2005
6804,149459,31813,1998
6980,76699,42665,2005
7356,8659,31813,2006
7412,89995,45122,2007
7556,51443,6153,2009
7692,16251,35138,2009
8220,194099,26000,2004
3345,176011,36183,2001
3793,143419,50634,2003
3921,90963,45122,2003
4137,142723,68289,2002
4281,38211,42849,2002
4881,158811,11361,2008
7753,34675,935,2005
7825,66603,71730,1999
11284,181611,30466,2004
2113,116987,45122,2005
2737,15619,35138,2004
2817,117971,45122,2009
2873,148995,31813,2006
3017,117851,45122,2006
3081,15843,35138,2004
3097,211739,16315,2003
3225,50363,6153,2002
3329,147731,31813,2004
3393,70363,45122,2010
3569,217299,30466,1999
8156,71499,45122,2002
8436,16499,35138,2007
8580,62931,11179,2002
8732,27643,31813,2002
9172,188651,22185,2006
3025,217739,30466,2002
3665,217339,16315,2001
4393,66587,66218,2002
7257,129755,22782,1999
4241,71299,45122,2007
4649,145979,11805,1999
8257,9259,35138,2005
8593,50187,6153,2006
9985,16547,35138,2005
10321,16731,35138,2005
8585,216475,61010,2003
8897,7315,31813,2008
9257,10771,35138,2005
9313,205083,30466,2005
9625,200683,398,2001
2459,19483,35138,2004
3785,53179,373,2010
4217,180523,16315,2009
4921,212291,30466,2004
5161,149243,31813,2004
7913,142195,20655,2009
7985,57739,27285,2009
8025,43779,52219,2005
8233,110699,47961,2008
8449,216731,30466,2003
8825,28211,31813,2003
8724,9195,21234,2004
9588,8555,31813,2006
3433,127899,10419,2006
3585,14787,35138,2002
4233,17387,35138,2001
4417,148555,31813,2008
7841,142883,10880,2000
8329,76195,32229,2003
9009,91603,42376,2001
27,34835,935,2002
4353,221979,78569,2009
4633,37443,15972,2005
4913,27907,31813,2003
5001,27243,31813,2004
5049,122923,42193,2006
5081,108835,46316,2007
6281,117843,45122,2002
7569,71619,45122,2000
7713,76091,32229,2010
8129,184059,62451,2006
3385,144091,11805,2006
4065,216851,30466,2007
4081,103747,32262,2009
4657,88747,45122,2010
5673,129459,22782,2006
7865,31379,26531,1998
8977,180131,30466,2008
9169,212627,30466,2010
9329,41331,596,2003
10201,19995,35138,2003
2467,122363,42193,2007
2875,108339,46316,2001
3411,90315,45122,2005
12761,216755,30466,2005
2611,175379,21893,2004
2907,8731,31813,2004
3003,89875,45122,2000
2795,48811,26610,2003
2915,38395,6262,2004
3531,188699,22185,2008
4523,205307,30466,2001
7411,101491,78241,2010
7555,159075,11361,2001
9073,19787,35138,2003
9601,108635,46316,2005
9929,179139,30466,2002
8049,200467,6482,2005
8633,6787,31813,2008
8745,17539,35138,2006
8801,18619,35138,2008
3219,117523,45122,2000
4731,9371,35138,2004
5083,34635,935,2010
8689,184739,33150,2004
8705,102579,40218,2004
2507,13755,30111,2000
2995,80515,40700,2007
3427,109883,50634,2005
3571,24699,15921,2007
3747,90139,45122,2001
3787,89147,45122,2001
5027,176627,52219,2006
8057,27683,31813,1999
8321,11051,35138,2009
8929,177595,62331,2010
9281,34627,935,2002
9617,118491,45122,1999
9657,143595,11805,2003
4043,6563,31813,2000
4155,108699,46316,2007
4763,174843,45978,2007
5011,144803,11805,2005
7507,117571,45122,2006
7739,118499,45122,2004
7827,9011,35138,2006
7891,101307,78241,2003
3723,211075,27189,2008
4283,145739,11805,2002
4315,162275,56378,2008
4395,125395,30466,2002
4675,14555,57065,2004
4843,17251,35138,2000
5051,11267,35138,2008
5075,40523,596,2005
7443,207323,30466,1999
8395,89387,45122,1999
8523,69171,45122,2003
8579,69531,45122,2007
9147,35067,935,2008
9283,62971,11179,1999
9459,124835,30466,2005
9783,11259,35138,2003
9835,70715,45122,2001
11047,76075,32229,2001
12215,307,20580,2003
12495,120563,38246,2000
12607,6963,31813,2004
13023,178987,30466,2004
2835,69515,45122,2006
3331,132419,116,2005
3339,176643,52219,2008
4587,38771,6262,2003
4811,211699,30466,2001
6867,103835,32262,2006
6883,148107,31813,2008
7227,117627,45122,1999
9145,220651,45359,2006
9689,39875,596,2001
9729,8035,31813,1998
1579,180987,30466,2008
2515,38379,6262,2002
2827,70339,45122,2002
9403,217155,30466,2004
9499,6643,31813,2005
9859,61283,983,2004
9875,16915,35138,2008
12695,207115,30466,2008
12951,54643,373,2002
13887,159155,57768,2007
14359,49715,50727,2001
14455,89723,45122,2003
14607,52907,45978,2007
14791,131107,38094,2005
5443,8043,31813,2004
7467,7739,31813,2003
7851,142563,68289,2007
8483,11611,35138,2007
8563,75123,62456,2005
8715,77363,62456,2003
9091,150307,31813,2002
9939,141923,68289,2001
3667,89955,45122,2006
4459,54779,373,2005
4755,213931,16315,2003
4995,31587,25383,2009
7491,162643,71186,1999
7731,91731,42376,2002
8371,206803,30466,2007
8507,8587,31813,2009
8907,80307,16031,2002
9347,194035,26000,2009
9787,89187,45122,2004
9351,104691,32262,2006
9911,212003,30466,2006
13007,211499,16315,2009
12487,103955,32262,2009
12551,180347,30466,2008
12839,18611,35138,2004
12903,20059,35138,2008
13575,83387,41643,2006
14247,95163,16031,2003
16039,213027,30466,2000
13071,13523,10419,2008
13319,104123,32262,2005
13367,220315,40700,2001
13415,69035,45122,2004
14031,88419,45122,2003
14127,71323,45122,2006
14719,66507,66218,2005
17735,124843,30466,2006
17911,163067,71186,2007
7771,125795,30466,2008
7779,75907,42665,2010
8899,74907,62456,2005
3379,39715,56714,2003
3419,212195,17430,2004
3563,14611,57065,2002
4123,18851,35138,2002
14799,71435,45122,2002
14823,70955,45122,2002
18727,27155,31813,2002
18887,38003,6262,2006
19031,19203,35138,2009
19303,104115,32262,2008
19511,17579,35138,2009
19583,214035,16315,2000
19599,170483,6207,2008
19615,124035,30466,2007
13055,17643,35138,1999
13831,28099,31813,2008
14343,25963,31813,2005
14447,175787,21893,2008
14775,213019,30466,2001
17039,198779,20580,2007
17455,123595,30466,2005
7963,20067,35138,2001
8099,116979,45122,2008
8235,35363,935,2008
8459,54299,373,2010
8843,17275,35138,2001
9371,18523,35138,2001
9807,220947,21010,1998
13079,39035,6262,2006
17271,1451,31993,1999
17327,20163,35138,2004
17359,175539,21893,2002
17607,124547,30466,2007
17863,123603,30466,2002
17959,176755,52219,2008
18151,17123,35138,2001
18631,18635,35138,2009
18719,118195,45122,2002
18839,26531,31813,2002
18895,14875,35138,1999
9981,72035,40700,2007
10053,9427,35138,1999
10589,206443,16315,2007
18111,179747,30466,2001
18583,122443,42193,2006
19383,175419,21893,2001
19479,27531,31813,1999
20727,7899,31813,2007
12367,169851,37201,2004
13239,17795,35138,2002
13279,162411,56378,2002
13687,181635,30466,2002
13823,7179,31813,2000
13855,88275,45122,2002
14527,92507,42376,1999
6123,77035,32229,1998
8067,35747,15972,2003
8891,148235,31813,2006
9171,89235,45122,2006
9619,69603,45122,2008
12559,55275,45978,2002
22351,49603,25936,2003
22407,124307,30466,2007
22415,62955,11179,2001
13493,217747,30466,2000
13533,69931,45122,2006
13541,187883,22185,2000
17927,162419,56378,2002
18127,8395,31813,2009
18287,145411,11805,2008
18327,17571,35138,2000
18503,41475,596,2005
18543,15859,35138,2005
18615,149371,31813,2007
18663,169651,37201,2005
19343,117515,45122,2002
19471,92619,42376,2007
19551,150115,31813,2000
12583,50587,6153,2006
12879,178979,30466,2007
13375,146035,1078,2009
13671,70179,45122,2001
13879,34515,935,2009
13951,71315,45122,2000
14231,164139,56378,2006
14911,124827,30466,2005
18871,118083,45122,2005
9773,6779,31813,2008
9893,200531,10751,2009
10445,149163,31813,2006
12013,104643,32262,2003
13349,6331,31813,2004
13365,7539,31813,2008
14189,20035,35138,2005
14525,16211,35138,2005
14565,162291,20607,1999
14597,196411,10419,2003
14949,112003,31993,2008
14997,12147,10419,2002
15325,40443,62528,2002
15717,169339,4820,2005
13581,114539,30303,2000
13749,145963,11805,2000
14805,75203,32229,2001
14869,16563,35138,2005
17687,194507,66857,2005
17871,69507,45122,2004
18447,195675,10419,2008
18519,212851,30466,2002
18559,114163,30303,2000
18775,8291,31813,2007
19119,45883,52496,2007
19415,57859,5936,2006
20071,113059,31993,2006
10533,150099,31813,2001
13775,169715,6207,2009
14047,197723,57065,2009
14183,162563,56378,2007
17639,142779,20655,2009
17655,107507,535,2001
17799,178483,32043,2004
13733,55203,373,2000
14237,101619,78241,2005
14309,73171,16031,2008
15037,213907,16315,2003
15205,108651,46316,2000
18213,74051,40700,2001
18245,16051,35138,2007
10437,118115,45122,2005
10485,123547,30466,2010
13125,9507,35138,2003
15045,17187,35138,2008
17549,165379,36068,2003
18119,8051,31813,2005
18319,218235,30466,2003
18383,51547,6153,2000
18527,76443,31276,2006
19175,119395,35940,2003
12181,165083,31993,2006
13117,125835,30466,2004
13829,40995,596,2004
14797,185243,11805,2001
18149,180219,30466,2004
18637,82075,60922,2000
19285,170547,41284,2004
19421,16267,35138,2002
19765,175611,21893,2004
19893,55939,45978,2009
20509,149931,31813,2007
10058,11531,35138,2006
511,123019,35687,2004
2263,124379,20787,2009
2623,189059,31482,2003
2911,223739,31096,2001
3743,3763,6161,2007
4239,100395,51394,2002
6647,217051,20787,2002
7063,186195,16706,1999
2863,32235,196,2006
3447,85323,5590,2007
3799,35451,1055,2002
4367,159499,11594,2009
2743,142067,47416,2003
3599,137219,36755,2002
4743,212675,20787,2008
4127,60579,11669,2008
4351,143451,1193,2002
2383,208419,31096,2005
2527,124467,20787,2009
2799,66595,11693,2006
1103,85251,5590,1999
2815,19443,15796,2003
3231,66459,77785,2003
4191,20491,561,2004
7343,209595,31096,2010
8391,124563,20787,2002
8551,212523,20787,2005
29,146259,77761,2001
2751,84171,5590,2006
7623,181067,20787,2001
7687,46867,25948,2008
7959,20419,56880,2006
9967,205627,20787,2003
309,84611,5590,2004
2621,159859,11594,2004
2535,178915,20787,2008
3687,51027,35572,2005
4399,84987,5590,2005
4503,142771,47416,2005
4535,201667,11669,2006
7455,29819,26569,2002
7511,29051,26569,2009
9199,48563,30607,2010
9551,30019,26569,2004
9599,124715,20787,2001
10087,86547,33166,2005
7591,5851,6161,2006
8247,21195,37225,2002
9007,123347,20787,2006
9191,166347,25687,2005
9295,28907,16393,2009
3503,193579,31885,2006
4415,216947,20787,2002
6151,68363,11171,2009
7095,211515,20787,2004
7143,144323,46188,2006
7439,142867,47416,2008
2725,218659,20787,2009
4893,68587,11171,2006
7653,224803,31096,2004
9279,129155,32246,2005
10127,159139,11594,2009
1181,129451,32246,2005
1341,160299,11594,2005
1397,49171,30378,2002
3525,48363,30607,2005
2077,77059,45295,1999
2925,189227,31482,2010
2981,125107,20787,1999
3413,124587,20787,2004
3557,42859,57081,2002
3677,210323,31096,2009
3821,217531,20787,2007
2669,210651,6193,2005
2917,142347,47416,2006
3053,169395,42129,2000
8943,103099,31040,2009
9167,189691,31482,2007
9519,42851,66986,2004
2901,16355,15796,1999
3357,212683,16328,2007
3757,48723,30607,2001
7463,48243,30607,1998
7471,18739,15796,2003
7831,181075,20787,2004
8127,97083,15220,2000
8231,137035,6161,2005
10023,173651,26906,2003
7863,32171,196,2004
7903,124707,20787,2008
9263,33563,6419,2007
1477,48499,30607,2009
9837,68211,4908,2003
8005,212083,20787,2002
4477,29243,26569,2001
7125,217539,20787,2001
7317,170211,42129,2001
7773,56595,1411,2006
8677,124219,20787,2007
3869,29299,16393,2005
3917,109667,1193,2003
5725,152395,6193,2006
7765,144139,46188,2004
4205,218907,20787,2005
4653,201907,11669,2000
4997,143611,46188,2002
5053,156931,42089,2003
8269,137483,6161,2009
8877,60075,5744,2002
9085,181107,20787,2002
2605,136467,6161,2005
2789,141875,47416,2003
3085,123843,20787,2006
3325,179339,20787,2002
3469,17931,16085,2000
3805,66403,15956,2007
4549,119163,16896,2008
3629,103187,47036,2006
4693,67843,4908,2003
7829,82875,30223,2008
4285,42723,57081,2003
4317,205827,20787,2000
9349,191459,47977,2005
8701,145851,46188,2002
9245,42131,57081,2008
2274,142099,47416,2005
10133,191643,45146,2003
3938,125707,20787,2005
3242,167771,50695,2001
3354,29227,16393,2005
3394,49107,36813,2006
3714,68267,11171,2002
4418,145907,46188,2005
4746,60611,11669,2003
4850,95547,21869,2002
4978,142915,21664,2006
5130,124763,20787,2002
8010,122115,37221,2003
8245,210411,6193,2004
8765,159299,11594,2006
8949,167963,50410,2004
9445,119987,16896,2004
4861,216923,20787,2005
7397,125731,20787,2006
7741,31667,32291,2005
8069,179347,20787,2005
9645,163675,25223,1999
