Person.id|Tag.id
19791209299993|1985
19791209299993|2990
19791209299993|6438
2199023255558|6
2199023255558|587
2199023255558|588
2199023255558|782
2199023255558|1153
2199023255558|1173
2199023255558|1179
2199023255558|1180
2199023255558|1187
2199023255558|1193
2199023255558|1206
2199023255558|1454
2199023255558|1545
2199023255558|1760
2199023255558|1762
2199023255558|1863
2199023255558|1940
2199023255558|2031
2199023255558|2048
2199023255558|2067
2199023255558|5132
2199023255558|6413
2199023255558|6945
2199023255558|9063
2199023255558|9479
2199023255558|11250
2199023255558|11379
21990232555586|2
21990232555586|2057
24189255811155|198
24189255811164|1524
17592186044494|8
17592186044494|468
17592186044494|778
17592186044494|791
17592186044494|796
17592186044494|1615
17592186044494|1684
17592186044494|1929
17592186044494|1987
17592186044494|1997
17592186044494|2009
17592186044494|2011
17592186044494|2030
17592186044494|2051
17592186044494|2068
17592186044494|2088
17592186044494|2108
17592186044494|2784
17592186044494|2789
17592186044494|2790
17592186044494|2803
17592186044494|2808
17592186044494|2813
17592186044494|2838
17592186044494|2861
17592186044494|2876
17592186044494|2916
17592186044494|2928
17592186044494|2962
17592186044494|2984
17592186044494|2993
17592186044494|3066
17592186044494|3098
17592186044494|5078
17592186044494|5147
17592186044494|5197
17592186044494|6409
17592186044494|6984
17592186044494|6999
17592186044494|7015
17592186044494|7200
17592186044494|7275
17592186044494|7512
17592186044494|7563
17592186044494|10037
17592186044494|10313
17592186044494|11254
17592186044494|11541
17592186044494|11611
17592186044494|11875
6597069766693|6
6597069766693|449
6597069766693|543
6597069766693|588
6597069766693|590
6597069766693|594
6597069766693|808
6597069766693|978
6597069766693|1164
6597069766693|1177
6597069766693|1180
6597069766693|1184
6597069766693|1191
6597069766693|1205
6597069766693|1454
6597069766693|1617
6597069766693|1674
6597069766693|1940
6597069766693|2054
6597069766693|2781
6597069766693|2837
6597069766693|2872
6597069766693|6368
6597069766693|6945
6597069766693|6964
6597069766693|7380
6597069766693|7509
6597069766693|9058
6597069766693|9177
6597069766693|9474
6597069766693|9479
6597069766693|11379
6597069766693|11408
6597069766693|11531
6597069766693|11622
6597069766693|11625
6597069766693|11628
6597069766693|11742
15393162788922|201
15393162788922|1178
15393162788922|1204
15393162788922|1988
15393162788922|2059
15393162788922|2821
15393162788922|2950
15393162788922|2993
15393162788922|3033
15393162788922|3048
15393162788922|3065
15393162788922|5119
15393162788922|5435
15393162788922|11254
15393162788922|13898
24189255811099|291
24189255811099|470
24189255811099|973
24189255811099|974
24189255811099|1023
24189255811099|1175
24189255811099|1398
24189255811099|1532
24189255811099|1749
24189255811099|1763
24189255811099|1985
24189255811099|1986
24189255811099|1992
24189255811099|2114
24189255811099|2777
24189255811099|2785
24189255811099|2789
24189255811099|2791
24189255811099|2793
24189255811099|2864
24189255811099|2895
24189255811099|2942
24189255811099|2959
24189255811099|2979
24189255811099|2984
24189255811099|2991
24189255811099|2998
24189255811099|3005
24189255811099|3013
24189255811099|3025
24189255811099|3027
24189255811099|3046
24189255811099|5114
24189255811099|5192
24189255811099|6340
24189255811099|6383
24189255811099|6740
24189255811099|6980
24189255811099|6987
24189255811099|7522
24189255811099|9638
24189255811099|10449
24189255811099|10513
24189255811099|11824
28587302322250|268
28587302322250|776
28587302322250|778
28587302322250|1022
28587302322250|1193
28587302322250|1984
28587302322250|1993
28587302322250|2000
28587302322250|2019
28587302322250|2021
28587302322250|2027
28587302322250|2038
28587302322250|2780
28587302322250|2804
28587302322250|2939
28587302322250|2942
28587302322250|3007
28587302322250|5173
28587302322250|6176
28587302322250|10387
28587302322250|12416
28587302322250|14378
28587302322247|1936
28587302322247|2909
6597069766659|196
6597069766659|1031
10995116277765|65
10995116277765|2123
10995116277765|3111
10995116277765|7407
10995116277765|8736
21990232555611|1
30786325577752|1410
6597069766733|138
6597069766733|144
6597069766733|791
6597069766733|977
6597069766733|1171
6597069766733|1174
6597069766733|1177
6597069766733|1178
6597069766733|1184
6597069766733|1185
6597069766733|1188
6597069766733|1189
6597069766733|1190
6597069766733|1193
6597069766733|1198
6597069766733|1545
6597069766733|1674
6597069766733|1759
6597069766733|1763
6597069766733|1985
6597069766733|2117
6597069766733|2779
6597069766733|2781
6597069766733|2853
6597069766733|2880
6597069766733|3007
6597069766733|3065
6597069766733|6411
6597069766733|6413
6597069766733|9474
6597069766733|11250
6597069766733|11625
8796093022297|0
8796093022297|1986
8796093022297|1995
8796093022297|2031
8796093022297|2068
8796093022297|2803
8796093022297|2969
8796093022297|3031
8796093022297|6934
13194139533391|1857
6597069766678|470
6597069766678|588
6597069766678|598
6597069766678|798
6597069766678|805
6597069766678|974
6597069766678|1031
6597069766678|1174
6597069766678|1183
6597069766678|1527
6597069766678|1644
6597069766678|1676
6597069766678|1764
6597069766678|1984
6597069766678|1986
6597069766678|1989
6597069766678|1997
6597069766678|1998
6597069766678|2044
6597069766678|2050
6597069766678|2805
6597069766678|2808
6597069766678|2900
6597069766678|2994
6597069766678|3000
6597069766678|3001
6597069766678|3080
6597069766678|4844
6597069766678|4849
6597069766678|5063
6597069766678|5067
6597069766678|5176
6597069766678|5183
6597069766678|6100
6597069766678|6394
6597069766678|6490
6597069766678|6962
6597069766678|7507
6597069766678|7522
6597069766678|7582
6597069766678|7594
6597069766678|7610
6597069766678|9102
6597069766678|9144
6597069766678|9319
6597069766678|10951
6597069766678|11388
6597069766678|11572
6597069766678|12807
6597069766678|13157
6597069766678|13843
6597069766678|13870
94|1749
94|2076
94|2797
17592186044425|132
17592186044425|140
17592186044425|295
17592186044425|573
17592186044425|595
17592186044425|596
17592186044425|781
17592186044425|798
17592186044425|806
17592186044425|1181
17592186044425|1532
17592186044425|1765
17592186044425|1996
17592186044425|2050
17592186044425|2072
17592186044425|2088
17592186044425|2779
17592186044425|2783
17592186044425|2827
17592186044425|2831
17592186044425|2932
17592186044425|2934
17592186044425|2945
17592186044425|2949
17592186044425|2968
17592186044425|3001
17592186044425|3029
17592186044425|3092
17592186044425|4899
17592186044425|4990
17592186044425|5129
17592186044425|6360
17592186044425|6940
17592186044425|7012
17592186044425|7283
17592186044425|7350
17592186044425|9098
17592186044425|10298
17592186044425|10987
17592186044425|11356
17592186044425|11633
17592186044425|11855
19791209299984|4843
32985348833313|282
32985348833313|458
32985348833313|775
32985348833313|778
32985348833313|779
32985348833313|781
32985348833313|796
32985348833313|1164
32985348833313|1446
32985348833313|1506
32985348833313|1984
32985348833313|1988
32985348833313|2004
32985348833313|2007
32985348833313|2011
32985348833313|2017
32985348833313|2044
32985348833313|2051
32985348833313|2056
32985348833313|2058
32985348833313|2065
32985348833313|2100
32985348833313|2119
32985348833313|2778
32985348833313|2804
32985348833313|2806
32985348833313|2819
32985348833313|2832
32985348833313|2833
32985348833313|2846
32985348833313|2852
32985348833313|2916
32985348833313|2945
32985348833313|2961
32985348833313|2979
32985348833313|2990
32985348833313|3044
32985348833313|3056
32985348833313|3059
32985348833313|3077
32985348833313|3089
32985348833313|4955
32985348833313|5067
32985348833313|5182
32985348833313|5196
32985348833313|6004
32985348833313|6383
32985348833313|6413
32985348833313|6740
32985348833313|6981
32985348833313|6985
32985348833313|7032
32985348833313|7089
32985348833313|7218
32985348833313|7516
32985348833313|7523
32985348833313|9063
32985348833313|9317
32985348833313|10037
32985348833313|14791
19791209300004|0
19791209300004|8
19791209300004|61
19791209300004|139
19791209300004|544
19791209300004|566
19791209300004|582
19791209300004|593
19791209300004|782
19791209300004|978
19791209300004|1174
19791209300004|1186
19791209300004|1198
19791209300004|1505
19791209300004|1547
19791209300004|1615
19791209300004|1672
19791209300004|1760
19791209300004|1910
19791209300004|1988
19791209300004|1994
19791209300004|2001
19791209300004|2004
19791209300004|2006
19791209300004|2020
19791209300004|2097
19791209300004|2115
19791209300004|2786
19791209300004|2793
19791209300004|2799
19791209300004|2812
19791209300004|2837
19791209300004|2843
19791209300004|2851
19791209300004|2890
19791209300004|2926
19791209300004|2974
19791209300004|2983
19791209300004|3000
19791209300004|3001
19791209300004|3029
19791209300004|3046
19791209300004|3050
19791209300004|3061
19791209300004|3077
19791209300004|3079
19791209300004|4847
19791209300004|5115
19791209300004|5142
19791209300004|5192
19791209300004|6365
19791209300004|6368
19791209300004|6369
19791209300004|6933
19791209300004|6954
19791209300004|7032
19791209300004|7109
19791209300004|7335
19791209300004|7545
19791209300004|7570
19791209300004|7572
19791209300004|7601
19791209300004|8130
19791209300004|8154
19791209300004|8503
19791209300004|8816
19791209300004|8862
19791209300004|9024
19791209300004|9195
19791209300004|9293
19791209300004|9333
19791209300004|9479
19791209300004|11376
19791209300004|11408
19791209300004|11474
19791209300004|13375
19791209300004|13735
19791209300004|13818
19791209300004|14639
15393162788906|458
15393162788906|806
15393162788906|1668
15393162788906|1670
15393162788906|1985
15393162788906|1993
15393162788906|2011
15393162788906|2066
15393162788906|2785
15393162788906|2788
15393162788906|2794
15393162788906|2898
15393162788906|2929
15393162788906|2953
15393162788906|2968
15393162788906|2969
15393162788906|3073
15393162788906|5115
15393162788906|5170
15393162788906|5183
15393162788906|6976
15393162788906|8882
15393162788906|10289
17592186044461|1672
17592186044461|1749
19791209300021|776
19791209300021|1479
19791209300021|1615
19791209300021|2072
19791209300021|2782
19791209300021|2809
19791209300021|2830
19791209300021|5078
19791209300021|6387
30786325577774|1200
30786325577774|1506
30786325577774|1532
30786325577774|1533
30786325577774|1992
30786325577774|1993
30786325577774|2105
30786325577774|2795
30786325577774|6433
15393162788893|6
15393162788893|206
15393162788893|583
15393162788893|1173
15393162788893|1180
15393162788893|1185
15393162788893|1206
15393162788893|1910
15393162788893|1984
15393162788893|1987
15393162788893|1989
15393162788893|2023
15393162788893|9058
15393162788893|9102
15393162788893|9188
15393162788893|11247
15393162788893|11377
21990232555617|206
21990232555617|524
21990232555617|565
21990232555617|1444
21990232555617|1679
21990232555617|1908
21990232555617|2777
21990232555617|2786
21990232555617|3034
21990232555617|6385
21990232555617|6981
21990232555617|7509
21990232555617|9144
21990232555617|9170
21990232555617|9333
21990232555617|12002
26388279066664|139
26388279066664|140
26388279066664|141
26388279066664|196
26388279066664|292
26388279066664|295
26388279066664|571
26388279066664|575
26388279066664|778
26388279066664|781
26388279066664|783
26388279066664|799
26388279066664|1025
26388279066664|1170
26388279066664|1179
26388279066664|1451
26388279066664|1545
26388279066664|1687
26388279066664|1984
26388279066664|2002
26388279066664|2017
26388279066664|2023
26388279066664|2040
26388279066664|2049
26388279066664|2072
26388279066664|2077
26388279066664|2090
26388279066664|2094
26388279066664|2107
26388279066664|2778
26388279066664|2782
26388279066664|2783
26388279066664|2785
26388279066664|2794
26388279066664|2797
26388279066664|2810
26388279066664|2813
26388279066664|2817
26388279066664|2823
26388279066664|2836
26388279066664|2851
26388279066664|2870
26388279066664|2871
26388279066664|2885
26388279066664|2904
26388279066664|2927
26388279066664|2959
26388279066664|2991
26388279066664|3000
26388279066664|3024
26388279066664|3040
26388279066664|3053
26388279066664|3055
26388279066664|3066
26388279066664|3080
26388279066664|5132
26388279066664|5190
26388279066664|5753
26388279066664|6394
26388279066664|6672
26388279066664|6740
26388279066664|6891
26388279066664|7252
26388279066664|7522
26388279066664|7583
26388279066664|8047
26388279066664|9063
26388279066664|9310
26388279066664|9709
26388279066664|13818
19791209300020|138
19791209300020|141
19791209300020|277
19791209300020|299
19791209300020|571
19791209300020|584
19791209300020|1187
19791209300020|1190
19791209300020|1451
19791209300020|1615
19791209300020|1749
19791209300020|1760
19791209300020|1938
19791209300020|1952
19791209300020|1985
19791209300020|1988
19791209300020|1992
19791209300020|2010
19791209300020|2014
19791209300020|2018
19791209300020|2040
19791209300020|2051
19791209300020|2053
19791209300020|2059
19791209300020|2062
19791209300020|2065
19791209300020|2066
19791209300020|2086
19791209300020|2778
19791209300020|2792
19791209300020|2803
19791209300020|2804
19791209300020|2828
19791209300020|2837
19791209300020|2890
19791209300020|2905
19791209300020|2969
19791209300020|3030
19791209300020|3065
19791209300020|3103
19791209300020|3108
19791209300020|5062
19791209300020|6377
19791209300020|6674
19791209300020|6733
19791209300020|6934
19791209300020|6945
19791209300020|7523
19791209300020|7524
19791209300020|7534
19791209300020|7587
19791209300020|7898
19791209300020|7948
19791209300020|8699
19791209300020|9102
19791209300020|9146
19791209300020|9431
19791209300020|10201
19791209300020|11557
19791209300020|11745
19791209300020|12214
4398046511163|59
4398046511163|146
4398046511163|298
4398046511163|458
4398046511163|471
4398046511163|579
4398046511163|803
4398046511163|973
4398046511163|1178
4398046511163|1189
4398046511163|1199
4398046511163|1407
4398046511163|1421
4398046511163|1616
4398046511163|1758
4398046511163|1767
4398046511163|1985
4398046511163|1990
4398046511163|1991
4398046511163|2000
4398046511163|2007
4398046511163|2015
4398046511163|2021
4398046511163|2040
4398046511163|2048
4398046511163|2056
4398046511163|2074
4398046511163|2085
4398046511163|2779
4398046511163|2780
4398046511163|2783
4398046511163|2786
4398046511163|2795
4398046511163|2816
4398046511163|2837
4398046511163|2841
4398046511163|2843
4398046511163|2847
4398046511163|2859
4398046511163|2871
4398046511163|2889
4398046511163|2941
4398046511163|3001
4398046511163|3023
4398046511163|3032
4398046511163|3038
4398046511163|5159
4398046511163|5161
4398046511163|5162
4398046511163|5180
4398046511163|5499
4398046511163|5546
4398046511163|5744
4398046511163|5831
4398046511163|6290
4398046511163|6329
4398046511163|6356
4398046511163|6377
4398046511163|6940
4398046511163|7509
4398046511163|7522
4398046511163|9058
4398046511163|9146
4398046511163|9188
4398046511163|9244
4398046511163|9665
4398046511163|11203
4398046511163|11218
4398046511163|11515
4398046511163|11541
4398046511163|11609
4398046511163|11698
4398046511163|11928
4398046511163|14084
4398046511163|14205
13194139533320|585
13194139533320|1444
13194139533320|6404
13194139533320|8082
13194139533366|458
13194139533366|592
13194139533366|593
13194139533366|1398
13194139533366|1908
13194139533366|1910
13194139533366|1985
13194139533366|2030
13194139533366|2031
13194139533366|2111
13194139533366|2777
13194139533366|2781
13194139533366|2789
13194139533366|2809
13194139533366|2810
13194139533366|2842
13194139533366|2854
13194139533366|2860
13194139533366|2949
13194139533366|3037
13194139533366|3081
13194139533366|3099
13194139533366|5161
13194139533366|6400
13194139533366|6933
13194139533366|9244
13194139533366|10187
13194139533366|11299
32985348833315|60
4398046511117|8
4398046511117|775
4398046511117|1749
4398046511117|1993
4398046511117|2011
4398046511117|2031
4398046511117|2036
4398046511117|2040
4398046511117|2043
4398046511117|2053
4398046511117|2059
4398046511117|2060
4398046511117|2076
4398046511117|2088
4398046511117|2093
4398046511117|2796
4398046511117|2807
4398046511117|2819
4398046511117|2837
4398046511117|2843
4398046511117|2844
4398046511117|2895
4398046511117|2975
4398046511117|3014
4398046511117|5162
4398046511117|5176
4398046511117|6449
4398046511117|6698
4398046511117|6982
4398046511117|7501
4398046511117|9036
4398046511117|13459
4398046511117|13833
19791209299986|804
19791209299986|973
19791209299986|1170
19791209299986|1185
19791209299986|1206
19791209299986|1749
19791209299986|1908
19791209299986|1954
19791209299986|2003
19791209299986|2786
19791209299986|2816
19791209299986|2969
19791209299986|2985
19791209299986|4865
19791209299986|6399
19791209299986|6815
19791209299986|7025
19791209299986|7142
19791209299986|7689
19791209299986|9929
35184372088899|143
35184372088899|277
35184372088899|292
35184372088899|416
35184372088899|565
35184372088899|782
35184372088899|808
35184372088899|975
35184372088899|1760
35184372088899|1917
35184372088899|2026
35184372088899|2043
35184372088899|2094
35184372088899|2106
35184372088899|2778
35184372088899|2814
35184372088899|2835
35184372088899|2920
35184372088899|3004
35184372088899|3020
35184372088899|3021
35184372088899|5116
35184372088899|5158
35184372088899|5861
35184372088899|6358
35184372088899|6383
35184372088899|6410
35184372088899|6982
35184372088899|7005
35184372088899|7543
35184372088899|7604
35184372088899|11013
35184372088899|11644
35184372088899|11942
35184372088899|14304
28587302322256|145
28587302322256|149
28587302322256|205
28587302322256|282
28587302322256|448
28587302322256|543
28587302322256|561
28587302322256|1023
28587302322256|1029
28587302322256|1174
28587302322256|1177
28587302322256|1200
28587302322256|1451
28587302322256|1533
28587302322256|1545
28587302322256|1985
28587302322256|1987
28587302322256|1996
28587302322256|2002
28587302322256|2097
28587302322256|2117
28587302322256|2121
28587302322256|2779
28587302322256|2781
28587302322256|2785
28587302322256|2790
28587302322256|2794
28587302322256|2813
28587302322256|2825
28587302322256|2875
28587302322256|2880
28587302322256|2964
28587302322256|3007
28587302322256|3051
28587302322256|3076
28587302322256|5115
28587302322256|6991
28587302322256|7005
28587302322256|7330
28587302322256|7349
28587302322256|7509
28587302322256|9209
28587302322256|9329
28587302322256|10449
13194139533331|6
13194139533331|294
13194139533331|580
13194139533331|591
13194139533331|1504
13194139533331|1546
13194139533331|1617
13194139533331|1679
13194139533331|1764
13194139533331|1954
13194139533331|1997
13194139533331|2008
13194139533331|2014
13194139533331|2033
13194139533331|2778
13194139533331|2795
13194139533331|2798
13194139533331|2814
13194139533331|2831
13194139533331|2836
13194139533331|2845
13194139533331|2880
13194139533331|2885
13194139533331|2886
13194139533331|2894
13194139533331|2900
13194139533331|2928
13194139533331|2957
13194139533331|3054
13194139533331|4870
13194139533331|5119
13194139533331|5133
13194139533331|5158
13194139533331|5163
13194139533331|5191
13194139533331|6367
13194139533331|6961
13194139533331|6980
13194139533331|6999
13194139533331|7582
13194139533331|7603
13194139533331|8424
13194139533331|9319
13194139533331|9486
13194139533331|10426
13194139533331|14610
17592186044459|0
17592186044459|146
17592186044459|285
17592186044459|290
17592186044459|296
17592186044459|1617
17592186044459|1644
17592186044459|1672
17592186044459|1990
17592186044459|2017
17592186044459|2782
17592186044459|2786
17592186044459|2788
17592186044459|2790
17592186044459|2893
17592186044459|2962
17592186044459|2997
17592186044459|3013
17592186044459|3049
17592186044459|3076
17592186044459|5196
17592186044459|7025
17592186044459|9095
17592186044459|9261
21990232555531|1524
21990232555531|2054
13194139533344|283
13194139533344|777
13194139533344|796
13194139533344|801
13194139533344|1043
13194139533344|1763
13194139533344|1940
13194139533344|1987
13194139533344|2031
13194139533344|2058
13194139533344|2789
13194139533344|2822
13194139533344|2963
13194139533344|3033
13194139533344|3043
13194139533344|3075
13194139533344|3096
13194139533344|5063
13194139533344|5085
13194139533344|5445
13194139533344|5663
13194139533344|6133
13194139533344|6368
13194139533344|6369
13194139533344|6545
13194139533344|9098
13194139533344|11745
19791209299968|410
6597069766711|1524
24189255811079|59
24189255811079|281
24189255811079|579
24189255811079|590
24189255811079|781
24189255811079|808
24189255811079|1604
24189255811079|1766
24189255811079|2008
24189255811079|2028
24189255811079|2795
24189255811079|2898
24189255811079|3027
24189255811079|3038
24189255811079|3090
24189255811079|5727
24189255811079|8637
24189255811079|11537
24189255811079|12079
21990232555571|143
21990232555571|1505
21990232555571|1615
21990232555571|1932
21990232555571|2089
21990232555571|2990
21990232555571|5216
21990232555571|6047
21990232555571|6365
21990232555571|6409
21990232555571|13355
4398046511145|1410
4398046511145|1671
4398046511145|2780
4398046511145|2918
4398046511145|5184
4398046511145|6950
4398046511145|9209
4398046511145|15209
15393162788911|775
15393162788911|1938
4398046511185|148
4398046511185|292
4398046511185|470
4398046511185|524
4398046511185|543
4398046511185|566
4398046511185|801
4398046511185|1202
4398046511185|1418
4398046511185|1450
4398046511185|1684
4398046511185|1771
4398046511185|2003
4398046511185|2017
4398046511185|2072
4398046511185|2779
4398046511185|2781
4398046511185|2783
4398046511185|2784
4398046511185|2788
4398046511185|2793
4398046511185|2804
4398046511185|2849
4398046511185|2854
4398046511185|2887
4398046511185|2951
4398046511185|2976
4398046511185|2988
4398046511185|3081
4398046511185|5116
4398046511185|5537
4398046511185|6383
4398046511185|6413
4398046511185|6706
4398046511185|6931
4398046511185|6968
4398046511185|7525
4398046511185|7585
4398046511185|8374
4398046511185|9317
4398046511185|9553
4398046511185|11795
4398046511185|14145
4398046511185|14287
21990232555524|139
21990232555524|294
21990232555524|458
21990232555524|572
21990232555524|590
21990232555524|788
21990232555524|974
21990232555524|1184
21990232555524|1401
21990232555524|1680
21990232555524|1984
21990232555524|1985
21990232555524|1991
21990232555524|1992
21990232555524|1994
21990232555524|2006
21990232555524|2017
21990232555524|2023
21990232555524|2052
21990232555524|2056
21990232555524|2058
21990232555524|2078
21990232555524|2777
21990232555524|2783
21990232555524|2788
21990232555524|2796
21990232555524|2797
21990232555524|2812
21990232555524|2827
21990232555524|2836
21990232555524|2845
21990232555524|2859
21990232555524|2872
21990232555524|2880
21990232555524|2929
21990232555524|2943
21990232555524|2976
21990232555524|3011
21990232555524|3022
21990232555524|3064
21990232555524|3087
21990232555524|5163
21990232555524|5170
21990232555524|5193
21990232555524|5699
21990232555524|6405
21990232555524|6993
21990232555524|6999
21990232555524|7001
21990232555524|7010
21990232555524|7522
21990232555524|7526
21990232555524|7564
21990232555524|7570
21990232555524|9479
21990232555524|9496
