6576,Kozminski_University
6592,Wroclaw_University_of_Environmental_and_Life_Sciences
6608,University_of_Minho
6680,University_of_Glasgow_School_of_Veterinary_Medicine
6696,Pukyong_National_University
6704,EAE_Business_School
6720,National_Formosa_University
6736,Southern_Taiwan_University_of_Technology
6744,National_Chung_Hsing_University
6768,University_of_Ez-Zitouna
6776,ITU_School_of_Aeronautics_and_Astronautics
6792,P.L._Shupyk_National_Medical_Academy_of_Postgraduate_Education
6800,Bristol_Law_School
6808,Darul_Uloom,_Birmingham
6824,Cloudman_Hall
6832,UPMC_Shadyside_School_of_Nursing
6848,Rappahannock_Community_College
6872,Salem_International_University
6912,Lakeshore_Technical_College
6920,Texas_Tech_University_Graduate_School
6928,New_England_College_of_Business_and_Finance
6936,University_of_New_Orleans
6952,Trinity_Baptist_College
6960,TESST_College_of_Technology
6968,Whitacre_College_of_Engineering
6984,Carr_Center_for_Human_Rights_Policy
10760,Universidad_Argentina_de_la_Empresa
10800,Federal_University_of_Amazonas
10808,Universidade_do_Estado_de_Minas_Gerais
10848,University_of_New_Brunswick
10856,St._Thomas_More_College
10864,Brescia_University_College
10880,Universidad_San_Sebastián
10896,Shantou_University
10912,Beijing_Institute_of_Petrochemical_Technology
10928,Academy_of_Fine_Arts,_University_of_Zagreb
10960,Danmarks_Designskole
10968,Alexandria_Faculty_of_Medicine
10992,Helsinki_Metropolia_University_of_Applied_Sciences
11000,University_of_Koblenz_and_Landau
11024,Technische_Hochschule_Mittelhessen
11032,National_Theatre_of_Greece_Drama_School
11040,Aristotle_University_of_Thessaloniki
11056,Andrássy_University_Budapest
11064,Indian_Institute_of_Science
11072,International_Center_For_Management_and_Indian_Studies
11080,Shanmugha_Arts,_Science,_Technology_&_Research_Academy
11088,Gandhi_Medical_College
11104,Directorate_of_Technical_Education_&_Traning,_Orissa
11112,Sarvajanik_College_of_Engineering_and_Technology
11120,Vidyasagar_Chhatrabas
11144,Pravara_Rural_College_of_Pharmacy
11168,Laxminarayan_Institute_of_Technology
11184,Government_Medical_College,_Amritsar
11192,Charlotte_Swenson_Memorial_Bible_Training_School
11200,M_S_Ramaiah_School_of_Advanced_Studies
11208,Maulana_Abul_Kalam_Azad_Institute_of_Asian_Studies
11216,Sasurie_College_of_Engineering
11232,St._John's_College,_Agra
11240,University_of_Kerala
11264,Dhivya_Polytechnic_College
11280,MCKV_Institute_of_Engineering
11288,Akshaya_College_of_Engineering_and_Technology
11328,SIES_College_of_Commerce_and_Economics
11352,C._V._Raman_College_of_Engineering,_Bhubaneshwar
11368,Sri_Manakula_Vinayagar_Engineering_College
11376,Jenderal_Soedirman_University
11392,ASERI_–_Postgraduate_School_of_Economics_and_International_Relations
11424,Nazarbayev_University
11432,University_of_Eastern_Africa,_Baraton
11440,Vilnius_University_Institute_of_International_Relations_and_Political_Science
11456,UCSI_University
11464,Royal_and_Pontifical_University_of_Mexico
11472,Centro_de_Estudios_Superiores_Royal
11488,Maastricht_Science_Programme
11504,RUSTA
11528,USI_Night_High_School
11552,New_Era_University
11576,Technological_Institute_of_the_Philippines
11608,National_University_of_Music_Bucharest
11616,Siberian_State_Aerospace_University
11624,Vladivostok_State_Medical_University
11680,Rutherford_University
11688,Institut_de_Finance_et_Management
11696,University_of_Dodoma
11704,Koç_University
11728,Lviv_Polytechnic
11784,University_of_the_Sciences
11816,Mississippi_University_for_Women
11848,Harvard_Graduate_School_of_Education
11856,University_of_Texas_at_Austin_College_of_Fine_Arts
11864,San_Diego_Mesa_College
11872,Teachers_College,_Columbia_University
11888,Alliance_Française_de_Washington
11904,Massachusetts_College_of_Art_and_Design
11928,DePaul_University
11936,Glenn_Hall
11968,VCU_Medical_Center
15800,University_of_Sydney_School_of_Molecular_Bioscience
15824,University_of_Sydney_Faculty_of_Education_and_Social_Work
15840,Australian_College_of_Optometry
15848,University_of_Sydney_Faculty_of_Dentistry
15856,Vienna_University_of_Technology
15872,Manitoba_College
15888,Saint_John's_University,_Shanghai
15912,National_Pedagogic_University
15920,Professional_Business_School_of_Higher_Education_LIBERTAS
15928,University_of_Ostrava
15944,York_College
15952,St_George's,_University_of_London
15960,Florence_Nightingale_School_of_Nursing_and_Midwifery
16000,Mannheim_Business_School
16024,NIILM_CMS
16056,Barrackpore_Rastraguru_Surendranath_College
16064,Indian_Institute_of_Public_Administration
16096,Andhra_Muslim_College
16104,Wainganga_College_of_Engineering_and_Management,Nagpur
16112,SIES_Graduate_School_of_Technology
16136,Jeppiaar_Engineering_College
16168,Rai_University
16176,KIIT_School_of_Management
16200,Parahyangan_Catholic_University
16232,Oberlin_University
16248,Gifu_Women's_University
16264,Showa_Women's_University
16272,Yamasa_Institute
16296,National_Pedagogic_University
16320,Belfast_Metropolitan_College
16328,St._Mary's_University_College
16352,University_of_Central_Punjab
16376,Cagayan_State_University
16400,Saint_Mary's_Academy_of_San_Nicolas,_Cebu_City
16432,University_of_the_East_Ramon_Magsaysay_Memorial_Medical_Center
16440,Philippine_Women's_University_–_School_of_Fine_Arts_and_Design
16456,DIT_School_of_Computing
16472,Emanuel_University
16480,Grigore_T._Popa_University_of_Medicine_and_Pharmacy
16496,Moscow_State_Linguistic_University
16512,College_of_Magic
16520,Henley_Management_College,_South_Africa
16536,Korean_National_Police_University
16552,University_of_Cantabria_School_of_Civil_Engineering
16560,Suffolk_University_Madrid_Campus
16584,Silpakorn_University
16600,Doğuş_University
16616,Gazi_University
16624,Transcarpathian_State_University
16648,Royal_College_of_Defence_Studies
16680,University_of_Leicester
16696,Royal_College_of_Obstetricians_and_Gynaecologists
16712,Edward_Waters_College
16768,Oregon_Health_&_Science_University_School_of_Dentistry
16792,Saint_Xavier_University
16848,Chatham_University
16864,Virginia_Union_University
16896,Hadhramaut_University,_College_of_Medicine
20800,Torcuato_di_Tella_University
20808,University_of_Cuenca_del_Plata
20824,Sarajevo_School_of_Science_and_Technology
20832,International_Burch_University
20888,East_China_Normal_University
20896,Shenyang_Normal_University
20920,Academy_of_Dramatic_Art,_University_of_Zagreb
20936,CERGE-EI
20952,Manchester_Business_School
20984,Munich_Business_School
20992,University_of_Western_Macedonia
21000,CITY_College,_International_Faculty_of_the_University_of_Sheffield
21024,Government_Medical_College,_Kottayam
21040,Muffakham_Jah_College_of_Engineering_and_Technology
21064,Cotton_College,_Guwahati
21072,Indian_Statistical_Institute
21088,R._A._Podar_Institute_of_Management
21120,Sushant_School_of_Art_and_Architecture
21128,Inter-University_Centre_for_Astronomy_and_Astrophysics
21160,Surendranath_College_for_Women
21168,Stanley_Medical_College
21184,Indian_Institute_of_Foreign_Trade
21208,Deccan_College_of_Medical_Sciences
21216,Nettur_Technical_Training_Foundation
21224,Mithila_Minority_Dental_College_and_Hospital
21232,Madras_Institute_of_Technology
21264,Acharya_Narendra_Dev_College
21312,Tarbiat_Modares_University
21328,Suor_Orsola_Benincasa_University_of_Naples
21344,Kyoto_Sangyo_University
21352,Nagoya_City_College_of_Child_Education
21360,International_Education_College
21368,APIIT
21400,International_University_of_Management
21408,Nepal_College_of_Information_Technology
21424,Amsterdams_Lyceum
21472,ACSI_College
21480,ACSI_College-Iloilo
21504,Ambassadors_of_Culture_and_Arts_Troupe
21512,Asian_Institute_of_Management
21528,National_College_of_Business_and_Arts
21536,Philippine_Women's_University
21560,Institute_of_World_Economy_and_International_Relations
21568,Yaroslavl_State_University
21576,European_University_at_Saint_Petersburg
21600,University_of_Nova_Gorica
21608,Faculty_of_Economics,_Ljubljana
21632,Dong-A_University
21648,Miguel_de_Cervantes_European_University
21656,Pablo_de_Olavide_University
21664,Sri_Lanka_Law_College
21672,Colombo_International_Nautical_and_Engineering_College
21688,Wesford
21720,University_of_Westminster
21728,Regent's_Business_School_London
21736,University_of_Baltimore
21752,Warner_Pacific_College
21768,University_of_Texas_at_Austin_College_of_Communication
21856,Mission_College
21864,University_of_Western_States
21872,MacroCenter
21880,Jewish_Spiritual_Leaders_Institute
21904,Nkrumah_University
25832,National_Military_Academy_of_Afghanistan
25840,AES_Algiers
25864,Universidade_Católica_de_Brasília
25872,University_of_Puthisastra
25880,University_College,_Toronto
25888,HEC_Montréal
25920,Xinjiang_University
25936,National_University_of_Defense_Technology
25944,Beijing_Film_Academy
25952,Shanxi_University_of_Finance_and_Economics
25960,Yangtze_Normal_University
25968,Communication_University_of_China
25976,University_of_Boyaca
26000,African_Institute_for_Future_Studies
26024,Toulouse_Tech
26032,Paris_Universitas
26040,University_of_Applied_Sciences_Koblenz
26072,International_Hellenic_University
26096,Priyadarshini_College_of_Engineering
26104,Udai_Pratap_Autonomous_College
26144,G._B._Pant_Engineering_College,_New_Delhi
26160,Dalit_Bahujan_Shramik_Union
26176,Patrician_College
26192,GVIET
26200,Nimra_College_of_Engineering_and_Technology
26208,Ramakrishna_Sarada_Mission_Vivekananda_Vidyabhavan
26216,National_Institute_of_Engineering
26224,University_of_Petroleum_and_Energy_Studies
26248,Tamil_Nadu_Teachers_Education_University
26264,North_Eastern_Hill_University
26272,KIIT_School_of_Technology
26288,Jakarta_State_Polytechnic
26296,Sahand_University_of_Technology
26304,Tehran_University_of_Medical_Sciences
26312,Qazvin_University_of_Medical_Sciences
26328,Komazawa_University
26344,Tamagawa_University
26352,Compit_educational_centre
26360,Kenya_Institute_of_Social_Work_and_Community_Development
26464,Aurel_Vlaicu_University_of_Arad
26472,Babeș-Bolyai_University
26488,Civil_Service_College_Singapore
26504,Latitude_Varsity
26512,Ship_and_Offshore_Structural_Mechanics_Laboratory
26520,Busan_Arts_College
26536,Faculty_of_Education,_University_of_Colombo
26576,Bilkent_University
26592,London_Knowledge_Lab
26616,WMG
26632,University_of_the_Arts_London
26680,Washington_State_University_Vancouver
26696,Peirce_College
26720,Temple_University_School_of_Podiatric_Medicine
26728,Lesley_University
26744,University_of_Wisconsin-Milwaukee_Libraries
26752,Washington_University_School_of_Engineering_and_Applied_Science
26776,John_F._Kennedy_School_of_Government
26784,South_Mountain_Community_College
26800,Vietnam_National_University,_Hanoi
30928,University_of_Sydney_School_of_Biological_Sciences
30936,University_of_Western_Sydney
30944,Hillsong_International_Leadership_College
30960,PPGMAp
30976,Defence_Services_Technological_Academy
30992,Green_College,_University_of_British_Columbia
31000,Schulich_School_of_Medicine_&_Dentistry
31008,South_China_University_of_Technology
31024,Anshan_Normal_University
31032,Faculty_of_Regional_Development_and_International_Studies_at_MENDELU_in_Brno
31040,Arab_Academy_for_Science_and_Technology_and_Maritime_Transport
31072,École_nationale_supérieure_de_physique,_électronique_et_matériaux
31096,University_of_Flensburg
31120,Steinbeis-Hochschule_Berlin
31160,Kuvempu_University
31168,Kannur_University
31208,Oriental_Institute_of_Science_and_Technology
31224,Delhi_School_of_Professional_Studies_and_Research
31256,Christian_College,_Kattakada
31272,National_Institute_of_Technology_Raipur
31288,ABSS_Institute_of_Technology
31320,Visvesvaraya_National_Institute_of_Technology
31328,St._Paul's_College,_Lucknow
31344,Maharaja_Agrasen_College
31376,Telkom_Institute_of_Technology
31384,Telkom_Institute_of_Management
31392,State_University_of_Medan
31400,Imam_Hossein_University
31408,Islamic_Azad_University,_Science_and_Research_Branch,_Tehran
31416,University_of_Isfahan
31440,Toyota_Technological_Institute
31448,Nagoya_University_of_Foreign_Studies
31456,Showa_Pharmaceutical_University
31472,Fermatta_Music_Academy
31488,Universidad_Autónoma_de_Nuevo_León
31528,Prithivi_Narayan_Campus
31536,Energy_Delta_Institute
31544,Leiden_University
31576,Institute_of_Space_Technology
31608,Pakistan_Air_Force_Academy
31624,Cebu_Normal_University
31632,Trinity_University_of_Asia
31648,Our_Lady_of_Mount_Carmel_Learning_Center
31664,Loyola_Schools
31688,Iuliu_Hațieganu_University_of_Medicine_and_Pharmacy
31712,Tomsk_State_Pedagogical_University
31720,Perth_College_UHI
31736,Hugo_Lambrechts_Music_Centre
31744,University_of_Johannesburg
31760,Inha_University
31768,Universidad_Francisco_de_Vitoria
31840,London_School_of_Hygiene_&_Tropical_Medicine
31848,Strathclyde_Business_School
31864,Birmingham_School_of_Media
31872,Adam_Smith_School_of_Economics_and_Finance
31880,Birkbeck,_University_of_London
31912,St._Joseph's_College
31976,Emerson_College
31992,Portland_Community_College
32008,University_of_the_Pacific
32024,Benjamin_N._Cardozo_School_of_Law
32040,Sandalwood_High_School
32064,University_of_Michigan_School_of_Education
32072,La_Roche_College
32104,Arizona_School_of_Dentistry_and_Oral_Health
32120,Georgia_Institute_of_Technology_School_of_Computer_Science
32144,RMIT_International_University,_Vietnam
32152,Ho_Chi_Minh_City_Architecture_University
36200,Aga_Khan_University
36208,Universidad_del_Aconcagua
36216,Favaloro_University
36240,Hogeschool-Universiteit_Brussel
36256,Fundação_Armando_Alvares_Penteado
36280,Osgoode_Hall_Law_School
36288,University_of_Ottawa
36296,The_Presbyterian_College,_Montreal
36304,Saint_Paul_University
36312,Université_du_Québec_à_Montréal
36320,RCC_Institute_of_Technology
36344,Autonomous_University_of_Bucaramanga
36384,Lutheran_University_of_Applied_Sciences_Nuremberg
36400,Hochschule_für_Musik_und_Tanz_Köln
36432,National_Institute_of_Siddha
36456,Zakir_Hussain_College_of_Engineering_and_Technology
36520,Dukhulal_Nibaran_Chandra_College
36528,Guru_Jambheshwar_University_of_Science_and_Technology
36552,Institute_of_Social_Studies_Trust
36568,Jawaharlal_Nehru_Agricultural_University
36592,Pravara_Rural_Engineering_College
36632,Chaudhary_Charan_Singh_Haryana_Agricultural_University
36672,Sri_Sivasubramaniya_Nadar_College_of_Engineering
36688,East_Calcutta_Girl's_College
36728,Bhavans_Vivekananda_College
36736,University_B.T._&_Evening_College
36752,University_of_Indonesia
36784,Aoyama_Gakuin
36792,Shonan_Institute_of_Technology_High_School
36800,Catholic_University_of_Eastern_Africa
36808,Riga_Stradiņš_University
36816,National_Defence_University_of_Malaysia
36832,Universidad_Panamericana_Sede_México
36864,University_of_Amsterdam
36888,Bahria_University
36912,Jamiah_Farooqia,_Karachi
36928,National_University_of_Sciences_and_Technology,_Pakistan
36944,Our_Lady_of_Mercy_College_–_Bacolod
36960,St._John's_Cathedral_School
36976,Northwestern_University
37000,Udmurt_State_University
37016,Slovak_Medical_University
37048,National_Taichung_University_of_Education
37056,University_of_Sfax
37064,Gebze_Institute_of_Technology
37072,Admiral_Makarov_National_University_of_Shipbuilding
37112,Florida_State_University_School_of_Library_&_Information_Studies
37120,University_of_Florida_Career_Resource_Center
37128,University_of_Florida_Architecture_and_Fine_Arts_Library
37136,University_of_Missouri_System
37144,Eastern_Kentucky_University
37152,George_Fox_Evangelical_Seminary
37176,North_Bennet_Street_School
37224,Benjamin_T._Rome_School_of_Music
37232,Drexel_University_College_of_Engineering
37248,Ho_Chi_Minh_City_University_of_Law
41304,Syed_Jamaluddin_Afghan_University
41312,Rana_Institute_of_Higher_Education
41328,University_of_Sydney_Faculty_of_Health_Sciences
41344,Myanmar_Institute_of_Theology
41352,The_Michener_Institute
41360,China_University_of_Geosciences
41368,Heilongjiang_University
41376,Yang-En_University
41384,Catholic_University_of_Colombia
41400,Prague_College
41408,Victoria_University_of_Manchester
41416,Paris_Centre_Universités
41448,Führungsakademie_der_Bundeswehr
41472,OCTAVE_Business_School
41488,Defence_Services_Staff_College
41496,M._J._P._Rohilkhand_University
41520,Desh_Bhagat_Institute_of_Engineering_and_Management
41568,Vignan_Engineering_College
41576,Post_Graduate_Institute_of_Medical_Education_and_Research
41584,Mahatma_Gandhi_Medical_College_&_Research_Institute
41592,Zakir_Husain_Delhi_College
41616,Ahmedabad_University
41624,University_of_North_Bengal
41648,National_Law_Institute_University
41664,British_Lingua
41688,Bidhan_Chandra_College,_Asansol
41712,Konark_Institute_of_Science_and_Technology
41720,Vidya_Jyothi_Institute_of_Technology
41736,Dibrugarh_University
41744,Indian_Institute_of_Science_Education_and_Research,_Kolkata
41752,Luther_W._New_Jr._Theological_College
41768,Malaviya_National_Institute_of_Technology_Jaipur
41776,Indian_Institute_of_Technology_Kanpur
41800,Dept._of_Computer_Science,_University_of_Delhi
41816,Atma_Jaya_Catholic_University_of_Indonesia
41832,University_of_Naples_Federico_II
41848,Sugiyama_Jogakuen_University_Junior_College
41856,Kyoto_Prefectural_University
41864,Talal_Abu-Ghazaleh_College_of_Business
41872,Kimathi_University_College_of_Technology
41880,INTI_International_University
41888,University_of_Mauritius
41904,Monterrey_Institute_of_Technology_and_Higher_Education
41928,Oslo_School_of_Architecture_and_Design
41936,Chenab_College,_Shorkot
41960,Andres_Soriano_College
41976,Garcia_College_of_Technology
41992,De_La_Salle_Lipa_College_of_Law
42096,General_Sir_John_Kotelawala_Defence_University
42104,Newman_Institute
42112,Ching_Yun_University
42128,Ramkhamhaeng_University
42144,OSEU
42160,School_of_Education
42176,MIT_Sloan_School_of_Management
42208,Los_Angeles_Recording_School
42216,College_of_Mount_Saint_Vincent
42224,Loyola_University_New_Orleans
42248,Wisconsin_Lutheran_College
42256,Leland_Powers_School
42264,Alliance_Française_de_San_Francisco
42280,USC_School_of_Architecture
42288,King_College
42312,Axia_College
42328,Howell_Hall
42376,Van_Xuan_University_of_Technology
42384,Sana'a_University
46320,National_University_of_Tucumán
46344,University_of_Sydney_School_of_Physics
46368,International_University_of_Sarajevo
46384,Escola_Brasileira_de_Administração_Pública_e_de_Empresas
46400,Universidade_Católica_do_Salvador
46408,International_Slav_Institute
46416,Norton_University
46424,Carleton_University
46440,Menno_Simons_College
46448,Meritus_University
46456,Canadian_College_of_Naturopathic_Medicine
46464,Schulich_School_of_Business
46472,University_of_Guelph-Humber
46512,Department_of_Medicine_–_University_of_Pamplona
46520,Free_University_of_Colombia
46552,University_of_Copenhagen_Faculty_of_Social_Sciences
46560,National_Cancer_Institute_Egypt
46576,École_du_Louvre
46592,University_of_Paris-Sorbonne
46608,Rutherford_University
46616,Széchenyi_István_University
46624,Central_University_of_Kerala
46632,Indian_Institute_of_Information_Technology_Design_&_Manufacturing_Kancheepuram
46656,Nirmala_College_for_Women
46664,National_Institute_of_Technology,_Patna
46696,Asansol_Engineering_College
46712,Jawaharlal_Nehru_University
46736,Andhra_Pradesh_Police_Academy
46760,Basanti_Devi_College
46840,Gujarat_Technological_University
46856,Yogi_Vemana_University
46864,Rai_University
46880,Jogesh_Chandra_Chaudhuri_College
46896,Mathematical_Sciences_Foundation
46904,Sardar_Patel_Institute_of_Technology
46912,Sri_Jayadev_College_of_Pharmaceutical_Sciences
46968,German_Historical_Institute_in_Rome
47000,Hokkaido_University
47016,Vilnius_University_International_Business_School
47032,Instituto_Tecnológico_de_Jiquilpan
47040,Sonora_Institute_of_Technology
47064,Oslo_National_Academy_of_the_Arts
47072,Ghulam_Ishaq_Khan_Institute_of_Engineering_Sciences_and_Technology
47096,Punjab_University_Law_College
47104,Al-Khair_University
47112,Sialkot_Medical_College
47136,Ayub_School_of_Nursing
47152,Pakistan_Navy_Engineering_College
47168,Columbus_University
47176,National_University_of_Callao
47184,Pontificia_Universidad_Católica_del_Perú
47192,Mapúa_Institute_of_Technology
47200,University_of_the_Immaculate_Conception
47240,University_of_the_Philippines_Diliman_Extension_Program_in_Pampanga
47256,Agricultural_University_of_Cracow
47264,University_of_Coimbra
47280,Trinity_College,_Dublin
47296,Petre_Andrei_University_of_Iaşi
47304,Ural_State_University
47320,World_Technological_University
47336,Catholic_University_of_Pusan
47352,Anyang_University
47376,Kasem_Bundit_University
47384,National_Mining_University_of_Ukraine
47392,University_of_Sheffield
47408,Centre_for_Development,_Environment_and_Policy_at_SOAS,_The_University_of_London
47416,Florida_State_University_College_of_Business
47424,University_of_Illinois_at_Chicago_College_of_Engineering
47512,Potomac_College
47536,Grooveshark_University
47576,University_of_Michigan_College_of_Literature,_Science,_and_the_Arts
47592,Arizona_Cultural_Academy
47600,VCU_Brandcenter
47608,Ralph_J._Bunche_International_Affairs_Center
47616,Graduate_School_USA
47624,Chemeketa_Community_College
47632,Barry_University_School_of_Adult_and_Continuing_Education_–_Tallahassee_Campus
51576,Sigmund_Freud_University_Vienna
51592,Lessius_Hogeschool
51600,Pontifícia_Universidade_Católica_do_Rio_Grande_do_Sul
51608,Universidade_Federal_de_Itajubá
51672,Corpus_Christi_College
51680,Mid-Ocean_School_of_Media_Arts
51712,University_of_Caldas
51736,University_of_Copenhagen_Faculty_of_Theology
51744,Universidad_Católica_Santo_Domingo
51752,Minufiya_University
51760,University_of_London
51768,Mines_ParisTech
51776,University_of_Évry_Val_d'Essonne
51784,University_of_Nantes
51800,University_of_Freiburg_Faculty_of_Theology
51808,Technische_Universität_Darmstadt
51824,St._Peter's_Pontifical_Seminary
51832,B._S._Abdur_Rahman_University
51872,Tamil_Nadu_Dr._M.G.R._Medical_University
51888,Bankura_Christian_College
51904,Mohanlal_Sukhadia_University
51912,Sri_Venkateshwaraa_Medical_College_Hospital_and_Research_Centre
51920,Manipal_College_of_Dental_Sciences,_Mangalore
51928,Don_Bosco_Institute_of_Technology,_Mumbai
51968,Jaipuria_Institute_of_Management
51976,M._S._Ramaiah_Institute_of_Technology
51992,Chennai_Mathematical_Institute
52008,Manipal_University
52024,Chandigarh_College_of_Engineering_and_Technology
52032,Birla_Institute_of_Technology_&_Science,_Pilani_–_Goa_Campus
52040,Meerut_College
52056,Indian_Institute_of_Science_Education_and_Research,_Bhopal
52072,Shri_Shankaracharya_College_of_Engineering_and_Technology
52080,Kanpur_Institute_of_Technology
52088,Deccan_College_of_Medical_Sciences
52104,Purushottam_School_of_Engineering_and_Technology,_Rourkela
52128,Gulbarga_University
52144,Multimedia_Nusantara_University
52160,Schechter_Institute_of_Jewish_Studies
52168,Università_Cattolica_del_Sacro_Cuore
52184,Osaka_University_of_Arts_Junior_College
52216,Kuala_Lumpur_Metropolitan_University_College
52256,Jinnah_University_for_Women
52264,Mehran_University_of_Engineering_and_Technology
52280,University_of_Iloilo
52320,Universidad_De_Manila
52336,School_of_Medicine
52344,Roman_Catholic_Theological_Institute_of_Iaşi
52352,Belgorod_State_University
52360,Petersburg_State_Transport_University
52368,South-West_State_University
52384,International_Executive_Education_Center
52392,Comenius_University_in_Bratislava
52400,Slovak_University_of_Technology_in_Bratislava
52416,Daejeon_Science_High_School
52424,Comillas_Pontifical_University
52432,Faculty_of_Veterinary_Medicine_&_Animal_Science,_University_of_Peradeniya
52440,National_Institute_of_Business_Management
52456,Yuan_Ze_University
52464,Sripatum_University
52480,Yonok_University
52496,University_of_Sousse
52504,Zirve_University
52512,Istanbul_Technical_University
52520,Bilkent_Laboratory_and_International_School
52528,Bukovinian_State_Medical_University
52568,Harvard–MIT_Division_of_Health_Sciences_and_Technology
52576,Roanoke_College
52608,University_of_Georgia_College_of_Agricultural_and_Environmental_Sciences
52616,Emmanuel_College
52624,University_of_Arkansas_School_of_Architecture
52688,SDSU_Research_Foundation
52704,Episcopal_Divinity_School
52728,Cleveland_State_Community_College
52736,Ivan_Allen_College_of_Liberal_Arts
56880,Nangarhar_University
56896,University_of_Sydney_Faculty_of_Architecture,_Design_and_Planning
56936,New_Bulgarian_University
57008,Chongqing_University
57016,Shanghai_University_of_Science_and_Technology
57024,Xinjiang_Arts_Institute
57032,City_University_of_Macau
57040,Nordic_Centre_in_Shanghai
57056,Culture_Lab
57064,Heythrop_College
57080,Africa_Beza_College
57104,Sorbonne_Graduate_Business_School
